"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"Pocillopora_acuta_HIv2___RNAseq.g4186.t1b",360.57761152114,1.27035092363527,0.331648280342411,2.14698279830657e-05,0.000191144149166154
"Pocillopora_acuta_HIv2___RNAseq.g4186.t1a",314.224159268971,1.47865421456205,0.299665293936231,1.10729583408016e-07,1.59514882506562e-06
"Pocillopora_acuta_HIv2___RNAseq.g4189.t1",161.670827600531,1.44877023764547,0.32645093859938,1.26200455806915e-06,1.46056686645122e-05
"Pocillopora_acuta_HIv2___RNAseq.g4212.t1",145.842282708491,1.1417594256518,0.380635629474023,0.000515334956869265,0.00315292315526178
"Pocillopora_acuta_HIv2___TS.g22053.t1",17.3290310901544,1.31990678519616,0.774729761624703,0.00888393095903615,0.0348946580546499
"Pocillopora_acuta_HIv2___RNAseq.g7169.t1",1021.41492189251,1.40840529715209,0.209748005611673,2.99707772231368e-12,8.99869919685428e-11
"Pocillopora_acuta_HIv2___TS.g22085.t1",50.2691485220961,3.87820102327327,0.710479619048318,3.27747419969343e-09,6.31325338420398e-08
"Pocillopora_acuta_HIv2___RNAseq.g7192.t1",334.640850460872,2.08960967820433,0.27447068393054,2.61715509062891e-15,1.13624035161078e-13
"Pocillopora_acuta_HIv2___RNAseq.g7193.t1",337.300906106807,3.20473517922878,0.391790998998345,1.99158373661488e-17,1.08406399908515e-15
"Pocillopora_acuta_HIv2___RNAseq.g7194.t1",185.176625647732,1.43052138293327,0.328798392059523,1.92394455293314e-06,2.14511689982512e-05
"Pocillopora_acuta_HIv2___RNAseq.g7195.t1",155.582358334724,1.60191263838807,0.290268078477806,4.32127660861337e-09,8.18069051911841e-08
"Pocillopora_acuta_HIv2___TS.g22089.t1",390.476861534987,4.10523936581707,0.459703572164922,2.43835439956621e-20,1.74342339568984e-18
"Pocillopora_acuta_HIv2___TS.g22112.t1a",30.5611567342813,1.47126022509973,0.600714955412015,0.00152319487243095,0.00795514147866596
"Pocillopora_acuta_HIv2___TS.g22116.t1",961.665995880178,1.94188164261727,0.303531505219037,1.56820152392881e-11,4.29110797536888e-10
"Pocillopora_acuta_HIv2___RNAseq.g7234.t1",441.48343686919,3.74258889078395,0.245749576919765,1.68309385215353e-53,1.37421898360832e-50
"Pocillopora_acuta_HIv2___RNAseq.g13391.t1",24838.7102592023,2.30138562664521,0.197671482173742,1.06190107260334e-32,2.09982641005182e-30
"Pocillopora_acuta_HIv2___RNAseq.g13408.t1",74.0333527998694,1.0922775941176,0.416941521913518,0.00172211713809258,0.00883073478165745
"Pocillopora_acuta_HIv2___RNAseq.g13423.t1",1636.52045355684,1.66378669032074,0.298407898810363,2.95637869987538e-09,5.72962490601422e-08
"Pocillopora_acuta_HIv2___RNAseq.g13424.t1",988.818674365074,1.67133064235732,0.251805310028183,4.00637817477322e-12,1.18602851440567e-10
"Pocillopora_acuta_HIv2___RNAseq.g13425.t3",1366.78699882555,1.31340494926646,0.175405937380481,1.26373267802332e-14,4.99786528335129e-13
"Pocillopora_acuta_HIv2___RNAseq.g13427.t1",156.295306311989,2.18434464889503,0.351668164190159,4.48476873928875e-11,1.13741464489116e-09
"Pocillopora_acuta_HIv2___RNAseq.g13437.t1",327.660388499124,1.15609010258267,0.317858348420789,5.44231483193947e-05,0.000436471580200317
"Pocillopora_acuta_HIv2___RNAseq.g13441.t1",544.48743782393,1.53877349401222,0.405993816996024,1.83819500563926e-05,0.000166463519813006
"Pocillopora_acuta_HIv2___RNAseq.g13445.t1",2436.30243432231,1.46622292356498,0.219685397129849,3.69808168927046e-12,1.09990770431404e-10
"Pocillopora_acuta_HIv2___RNAseq.g13452.t1",1128.28036934135,1.10520438198878,0.190095726154673,1.44235631798866e-09,2.93704591831142e-08
"Pocillopora_acuta_HIv2___RNAseq.g13459.t1",1311.17335736739,1.08505974040843,0.272065842825061,1.51305341687965e-05,0.000139928897451079
"Pocillopora_acuta_HIv2___RNAseq.g13463.t1",7092.28132524846,1.16185084008785,0.284678397214767,9.34319532782069e-06,9.06075160699117e-05
"Pocillopora_acuta_HIv2___RNAseq.g13481.t1",6104.84187350369,1.03768903858197,0.227341607010062,1.1057664435156e-06,1.29874962653473e-05
"Pocillopora_acuta_HIv2___RNAseq.g13486.t1",185.408250793623,1.04177441314057,0.343435225757788,0.000549643389449267,0.00333301960477968
"Pocillopora_acuta_HIv2___RNAseq.g24429.t1",64.8443888547861,4.53913880117027,0.858824384829988,6.14088650659039e-09,1.11741177834874e-07
"Pocillopora_acuta_HIv2___RNAseq.g24356.t1",535.741790199959,1.63485036349427,0.250475736738577,8.42397332076379e-12,2.39572122159385e-10
"Pocillopora_acuta_HIv2___TS.g14178.t1",278.590604376126,2.315200405722,0.324123395641979,7.83064087913193e-14,2.83549858786421e-12
"Pocillopora_acuta_HIv2___RNAseq.g24363.t1",354.598920496107,1.5894781116859,0.274870090358408,9.57541873391643e-10,2.01298524563255e-08
"Pocillopora_acuta_HIv2___TS.g14195.t1",1617.93431770227,1.21354008425131,0.195827890686349,1.16539178053848e-10,2.7541765973118e-09
"Pocillopora_acuta_HIv2___RNAseq.g24376.t1",727.664102665337,2.77907138494711,0.320099441025084,2.81965505298151e-19,1.829956129385e-17
"Pocillopora_acuta_HIv2___RNAseq.g24378.t1",1116.72317039941,1.95056047455102,0.27071545146499,5.92337956256875e-14,2.18871036654274e-12
"Pocillopora_acuta_HIv2___RNAseq.g24379.t1",524.537319181937,1.59170834314808,0.273706882080538,7.88699444988692e-10,1.67472916544537e-08
"Pocillopora_acuta_HIv2___RNAseq.g24383.t1",840.290555801402,1.37892008675536,0.25495270179687,1.01683469219203e-08,1.76742398761645e-07
"Pocillopora_acuta_HIv2___RNAseq.g24387.t1",207.350695297047,1.49574868259055,0.41820690191457,4.34814053194399e-05,0.000357323977285826
"Pocillopora_acuta_HIv2___TS.g14217.t2",1589.01977425015,1.88583028076545,0.174593213524305,3.74383229583534e-28,5.5633027450952e-26
"Pocillopora_acuta_HIv2___RNAseq.g24398.t1",1632.29363981124,1.60477983143507,0.209532250510454,2.48791009213197e-15,1.0819844045009e-13
"Pocillopora_acuta_HIv2___RNAseq.g24428.t1",32.3406090161579,2.41509751731061,1.01986639749344,0.000819264929161699,0.00472033112269787
"Pocillopora_acuta_HIv2___RNAseq.g24432.t1",957.430199571157,2.28174582054934,0.249673607899379,5.60041025214571e-21,4.2314025042406e-19
"Pocillopora_acuta_HIv2___RNAseq.g24433.t1",348.235204720536,1.63583076116805,0.379193023738306,1.83989397073173e-06,2.05786815259349e-05
"Pocillopora_acuta_HIv2___RNAseq.g24434.t1",380.931092459217,2.0262433144934,0.336269356761331,1.59941135299985e-10,3.70720702891751e-09
"Pocillopora_acuta_HIv2___TS.g14259.t1",429.40780534573,2.58306180354496,0.228266329163773,8.82222000178405e-31,1.57252965116307e-28
"Pocillopora_acuta_HIv2___RNAseq.g24438.t1",11949.7534528661,1.9893799324759,0.183657293751464,2.91663295830156e-28,4.3682187460101e-26
"Pocillopora_acuta_HIv2___RNAseq.g24439.t1",312.743118147813,2.77217392300918,0.270857928420942,1.10636007659889e-25,1.30855513545769e-23
"Pocillopora_acuta_HIv2___TS.g14265.t2",7525.00941052637,2.3260006942323,0.245970016082625,3.22159204358735e-22,2.66476196781828e-20
"Pocillopora_acuta_HIv2___RNAseq.g6778.t1c",16.8968099919032,1.93614653565748,0.945630605153587,0.00233600125067357,0.0114232085888328
"Pocillopora_acuta_HIv2___RNAseq.g6781.t1",169.425086692715,1.15513303567835,0.31506379655249,4.83227164379461e-05,0.000392395340314678
"Pocillopora_acuta_HIv2___RNAseq.g31178.t1",155.675954045086,1.59512793547613,0.372414973399293,2.22545724571222e-06,2.44587704499444e-05
"Pocillopora_acuta_HIv2___RNAseq.g14428.t1",446.414532053832,2.63536112853191,0.26191376053746,6.38448485917789e-25,7.11884124540316e-23
"Pocillopora_acuta_HIv2___TS.g30504.t1",30.2376415499679,2.24648589782832,1.36694762434392,0.00351849693122315,0.0162216167260818
"Pocillopora_acuta_HIv2___RNAseq.g14475.t1",8261.20029950678,3.40686640593289,0.281344398501365,6.03550206243782e-35,1.40151002479233e-32
"Pocillopora_acuta_HIv2___RNAseq.g5737.t1",10.2838034333782,2.14181446461819,2.00321402600803,0.00724909187607518,0.0295224077997327
"Pocillopora_acuta_HIv2___RNAseq.g5741.t1",15.8262102861883,2.6068904801262,1.08552699452377,0.000814425901485908,0.00469779717240424
"Pocillopora_acuta_HIv2___TS.g14033.t2c",2852.80656207308,1.48157079131673,0.192562834427507,2.13996063814086e-15,9.37102832387254e-14
"Pocillopora_acuta_HIv2___RNAseq.g16366.t1",4621.05628294243,1.21452604422559,0.163076740244795,1.96755207655386e-14,7.58001683556389e-13
"Pocillopora_acuta_HIv2___RNAseq.g16377.t1",660.65883403619,4.91458387553047,1.24982048659327,2.97430031695292e-06,3.18453956524516e-05
"Pocillopora_acuta_HIv2___RNAseq.g16384.t1",5667.69614392214,1.56634351598364,0.164947510256647,3.05876432010183e-22,2.53837323626549e-20
"Pocillopora_acuta_HIv2___RNAseq.g16398.t1",542.316105777463,1.43680018984434,0.250141467748131,1.41248300588621e-09,2.88550099773897e-08
"Pocillopora_acuta_HIv2___TS.g3023.t1",217.061478359051,2.10046654422185,0.471989006812908,7.18508372693723e-07,8.79833837506088e-06
"Pocillopora_acuta_HIv2___RNAseq.g15723.t1",1452.37765912899,1.80077303136731,0.211197174239372,1.73150821852742e-18,1.0434810599797e-16
"Pocillopora_acuta_HIv2___TS.g22400.t1",1757.97959120446,3.05524031094901,0.199680646868469,5.487177778116e-54,4.62953189139647e-51
"Pocillopora_acuta_HIv2___RNAseq.g17291.t1",13.1037685740207,2.10585557896851,1.05803180666112,0.00249605948828137,0.0121215966438775
"Pocillopora_acuta_HIv2___TS.g16734.t1",833.291331892229,1.8303770862678,0.24552487229221,1.00292771305685e-14,4.01028488865434e-13
"Pocillopora_acuta_HIv2___RNAseq.g27368.t1",1903.25000193243,1.0767741348681,0.220300169796524,2.4612211412021e-07,3.31537883475074e-06
"Pocillopora_acuta_HIv2___RNAseq.g24049.t1",9065.43555865148,1.41470036678724,0.37472728260463,2.16793738376584e-05,0.000192738542748498
"Pocillopora_acuta_HIv2___RNAseq.g11381.t1",115.783462145375,1.44441424554037,0.428917486201871,9.86259116633413e-05,0.000740747908044757
"Pocillopora_acuta_HIv2___RNAseq.g11383.t1",795.163961649285,2.40143606166432,0.290543170019177,1.18578242168188e-17,6.61086759365418e-16
"Pocillopora_acuta_HIv2___TS.g2619.t1",31.7034018376543,1.47033554814619,0.912915794188554,0.00790188490698683,0.0317417249453648
"Pocillopora_acuta_HIv2___RNAseq.27820_t",308.726159300255,1.59430066245151,0.392127251706164,5.59072467270562e-06,5.68986056255938e-05
"Pocillopora_acuta_HIv2___RNAseq.g8456.t1",618.378427861021,1.38340875512703,0.198625184824765,5.41864979634433e-13,1.77198249347896e-11
"Pocillopora_acuta_HIv2___RNAseq.g8461.t1",47.4348574830782,1.57125166872313,0.629165274339815,0.00118614449732045,0.0064661863820112
"Pocillopora_acuta_HIv2___RNAseq.g8477.t1b",335.955000344956,1.10068531711808,0.407561527702886,0.00133354182514223,0.007137508381513
"Pocillopora_acuta_HIv2___RNAseq.g8492.t1",21.5019917013339,1.3821081145682,0.691326398575065,0.00473951678964788,0.0208967324866972
"Pocillopora_acuta_HIv2___TS.g13929.t1a",167.48227827998,2.01849922820579,0.440683407144291,3.97650680851828e-07,5.14567299746452e-06
"Pocillopora_acuta_HIv2___RNAseq.g24541.t1",81.5540604354024,1.09425744901904,0.461213082349595,0.00323590932330474,0.0151254110585718
"Pocillopora_acuta_HIv2___RNAseq.g24542.t1",318.706499256846,1.64459459927191,0.349131397491806,2.89098129378932e-07,3.83308682698279e-06
"Pocillopora_acuta_HIv2___RNAseq.g24558.t1",1407.24042231309,2.93242638650884,0.216382847890701,6.25647864040286e-43,2.59602837487274e-40
"Pocillopora_acuta_HIv2___RNAseq.g24455.t1",345.687737635977,1.02370939813439,0.338002437055684,0.000573631195626783,0.00346437107910033
"Pocillopora_acuta_HIv2___RNAseq.g6848.t2a",280.143610118394,1.54434904426099,0.281805225243168,5.66368027308393e-09,1.0418125827909e-07
"Pocillopora_acuta_HIv2___TS.g20234.t1",58.1941134192191,1.45818162624791,0.577071966604863,0.00127198023708209,0.00686023690193579
"Pocillopora_acuta_HIv2___RNAseq.g4122.t1",2849.49034573573,1.60241883197771,0.371035712921868,1.95576916618204e-06,2.1759328951751e-05
"Pocillopora_acuta_HIv2___RNAseq.g31171.t1",10.5683175409454,2.14540124010675,1.08228829165271,0.00253231766067231,0.0122694280837054
"Pocillopora_acuta_HIv2___RNAseq.g31172.t1",15.5790626200618,2.72634020884855,0.910848435964331,0.000167618873204661,0.00118112508343073
"Pocillopora_acuta_HIv2___RNAseq.g25636.t1",93.8406609776005,1.30932532014713,0.352100060359803,3.15733657151998e-05,0.000269528991439265
"Pocillopora_acuta_HIv2___RNAseq.g25616.t1",33.5133221304554,1.74292939942621,0.599570694654496,0.000329388783379011,0.00213718520792262
"Pocillopora_acuta_HIv2___RNAseq.g8534.t1",150.910866329359,2.01143318437748,0.389920909833271,2.34286129405146e-08,3.81106440962317e-07
"Pocillopora_acuta_HIv2___TS.g31585.t1",40.944269365506,1.11069232978345,0.49857052585299,0.00447607609636146,0.0199777750088177
"Pocillopora_acuta_HIv2___RNAseq.g8546.t1",39.6659348570634,2.59506958723637,0.614128619648296,1.69036641031316e-06,1.90239502941024e-05
"Pocillopora_acuta_HIv2___TS.g31587.t1",152.548409948608,1.86001129969048,0.396855828079477,2.79458584714435e-07,3.72282959879319e-06
"Pocillopora_acuta_HIv2___TS.g31593.t1",42.4266205934457,2.01559651769438,0.589788142637149,5.14060195727067e-05,0.000414771361620905
"Pocillopora_acuta_HIv2___TS.g31594.t1",21.6189778121326,1.76292261662479,0.848976064795178,0.00262674967733986,0.0126760078328216
"Pocillopora_acuta_HIv2___RNAseq.g26502.t1",1909.13209367818,1.40015763085204,0.204421943693376,1.21001007290606e-12,3.786516273141e-11
"Pocillopora_acuta_HIv2___RNAseq.g26507.t1",1271.46923944668,1.36079984148547,0.246261730910404,5.36030254920089e-09,9.89603339334965e-08
"Pocillopora_acuta_HIv2___RNAseq.g26508.t1",17.236831335864,1.88793246506568,1.09466466004279,0.00426219719467542,0.0191992299687541
"Pocillopora_acuta_HIv2___TS.g1193.t1",4.64864405261174,2.85481652224784,2.69540064312868,0.00578656660409495,0.0245827101907095
"Pocillopora_acuta_HIv2___RNAseq.g18887.t1",18.2427404684519,1.40001934679629,0.814314317307095,0.00750879840309302,0.0304185653618258
"Pocillopora_acuta_HIv2___RNAseq.g17372.t1",930.1526423882,1.5792591356894,0.350180768796117,8.01389658874097e-07,9.70989643645873e-06
"Pocillopora_acuta_HIv2___RNAseq.g6838.t1",364.298399263158,1.06378284945152,0.230967168945364,9.91601182364641e-07,1.17832946135359e-05
"Pocillopora_acuta_HIv2___RNAseq.g16344.t1",262.014941048809,1.03558888653027,0.287306752150857,7.53322144139708e-05,0.000582742566941325
"Pocillopora_acuta_HIv2___RNAseq.g20199.t1",365.779253736675,1.25382208608382,0.246552302967515,6.77081678020892e-08,1.01948925356257e-06
"Pocillopora_acuta_HIv2___RNAseq.g10138.t1",159.10117107527,1.65877032598762,0.352177991685337,2.87886356874821e-07,3.81902074363659e-06
"Pocillopora_acuta_HIv2___RNAseq.g22146.t1",8.04649660779857,1.93358142305814,1.54842512265563,0.00798270456188171,0.0319699739186373
"Pocillopora_acuta_HIv2___RNAseq.g4139.t1",2542.42155460524,1.17709732237993,0.24972842358008,4.98230819137234e-07,6.33386251289931e-06
"Pocillopora_acuta_HIv2___RNAseq.g4140.t1",627.004036324637,1.43308199630564,0.27783786365718,3.73859732867234e-08,5.90315888871027e-07
"Pocillopora_acuta_HIv2___RNAseq.g26490.t1",220.97639216577,1.50130968149791,0.263447903949718,1.68739146476213e-09,3.41950082983142e-08
"Pocillopora_acuta_HIv2___RNAseq.g7250.t1",3639.92017774158,3.54491506204536,0.33219139888532,8.98416315177372e-28,1.27038074600304e-25
"Pocillopora_acuta_HIv2___RNAseq.g24501.t1",323.135413680282,1.00875607773657,0.257969281835557,2.37339892866915e-05,0.000208225650896169
"Pocillopora_acuta_HIv2___TS.g30234.t1",358.236995000914,1.66652653150808,0.415820440682179,6.59832258255715e-06,6.61426308463779e-05
"Pocillopora_acuta_HIv2___RNAseq.g385.t1",1805.1368084017,2.07464560310069,0.465740668339623,7.04981965515644e-07,8.6536365320885e-06
"Pocillopora_acuta_HIv2___RNAseq.g19453.t1",128.81276794417,1.22566329880004,0.619706477494887,0.00617468427402839,0.0259054257682633
"Pocillopora_acuta_HIv2___RNAseq.g3148.t1",793.984247423596,3.71519012598427,0.245595756964431,7.47909408995236e-53,5.56774560325836e-50
"Pocillopora_acuta_HIv2___RNAseq.g3149.t1",297.542729767297,4.12586796555436,0.318736670173608,2.13741131290341e-39,6.76250221761228e-37
"Pocillopora_acuta_HIv2___RNAseq.g4258.t2",59.2538624482706,1.39744172078573,0.497121244032804,0.000609947817188984,0.00365095627225655
"Pocillopora_acuta_HIv2___RNAseq.g29761.t1",133.596759853531,3.81151664957517,0.606908549765162,1.79665895379742e-11,4.8950737114711e-10
"Pocillopora_acuta_HIv2___RNAseq.g29762.t1",512.238888343494,3.27337913125654,0.269827767980958,4.76225775843925e-35,1.11608801966533e-32
"Pocillopora_acuta_HIv2___RNAseq.g29764.t1",11.447050300468,3.51278996977117,1.29837810291783,0.000371089089990513,0.00236510870555852
"Pocillopora_acuta_HIv2___RNAseq.g29765.t1",38.0559945742415,3.08103260157008,0.604954535435132,2.42458360270224e-08,3.94146663892077e-07
"Pocillopora_acuta_HIv2___TS.g24010.t1",174.666220380311,3.40464290953937,0.414208431537675,1.35428842654039e-17,7.48436558169513e-16
"Pocillopora_acuta_HIv2___RNAseq.g8442.t1",275.703807585618,3.47173087854106,0.558706992101168,2.97261090402693e-11,7.74071549298618e-10
"Pocillopora_acuta_HIv2___RNAseq.g8443.t1",1082.64315249042,1.98031159971301,0.246589059602649,9.70673692472656e-17,4.9434047948039e-15
"Pocillopora_acuta_HIv2___RNAseq.g21651.t1",10.1779958090096,1.89244944103055,1.06952156240902,0.00434509293061316,0.0194859403201187
"Pocillopora_acuta_HIv2___RNAseq.g12455.t1",24.8854256237029,1.04401672138455,0.590727150616564,0.0130966946314991,0.0481327773802632
"Pocillopora_acuta_HIv2___RNAseq.g16658.t2",126.927059861848,2.66717857625107,0.350421407396449,2.00164000377839e-15,8.81104524097999e-14
"Pocillopora_acuta_HIv2___RNAseq.g16657.t1",1990.41295762588,2.12391644586973,0.215293245126763,5.5976245816712e-24,5.66725903146718e-22
"Pocillopora_acuta_HIv2___RNAseq.g24078.t1",1472.06267097246,1.78902046777649,0.220299805787231,5.33178375795933e-17,2.77110428537389e-15
"Pocillopora_acuta_HIv2___TS.g970.t1",41.2032226094317,1.71648161898133,0.733332355232891,0.00150017988781591,0.00785465757111336
"Pocillopora_acuta_HIv2___RNAseq.g6804.t1",90.0975964588905,1.4052154944899,0.703301352164993,0.00451237804661085,0.0200937369348641
"Pocillopora_acuta_HIv2___TS.g528.t1",805.278267176268,1.54014029414881,0.223586311975003,7.88161294897043e-13,2.52520892849861e-11
"Pocillopora_acuta_HIv2___RNAseq.g24081.t1",1089.49342422693,1.45270592272392,0.234645190067556,9.03510858280940e-11,2.18630624607542e-09
"Pocillopora_acuta_HIv2___RNAseq.g12484.t1",9.1022186374038,2.32729091407687,2.17330788287634,0.0064682121739835,0.02694485160232
"Pocillopora_acuta_HIv2___RNAseq.g16328.t1",174.810216535121,2.30317772529007,0.443006666666991,1.53811398011961e-08,2.57651905696938e-07
"Pocillopora_acuta_HIv2___RNAseq.g13517.t1",241.230408395473,1.565137229299,0.356028557903378,1.35822065237174e-06,1.55838272584683e-05
"Pocillopora_acuta_HIv2___RNAseq.g17303.t2",1730.87906128431,1.01486905654263,0.179012300484968,3.93750829622620e-09,7.48777404100535e-08
"Pocillopora_acuta_HIv2___RNAseq.g24567.t1a",28.1242581262449,1.97036879480728,0.703566570840065,0.000378548839979238,0.002407399419275
"Pocillopora_acuta_HIv2___RNAseq.g4593.t1",395.271208687522,2.50597563183543,0.256896867477462,1.43536486306349e-23,1.3973276941923e-21
"Pocillopora_acuta_HIv2___RNAseq.g12460.t1",650.324938953458,1.79230971053496,0.193079854581053,1.91631700439715e-21,1.50633228876697e-19
"Pocillopora_acuta_HIv2___RNAseq.g3142.t1b",50.2326109049887,1.09450292762262,0.490019219108395,0.00457185578945288,0.02030144594506
"Pocillopora_acuta_HIv2___RNAseq.g30957.t1",5677.64603765101,3.09525396054319,0.357861315657297,4.94344191613198e-19,3.17572229287352e-17
"Pocillopora_acuta_HIv2___RNAseq.g30958.t1",197.112692465788,2.45698169435559,0.28977020970309,1.99769658325556e-18,1.198191900919e-16
