"Gene","p","padj","loglik_full","loglik_red","df_full","df_red","mean","converge_combined","converge_case","converge_control","converge_sigmoid","impulseTOsigmoid_p","impulseTOsigmoid_padj","sigmoidTOconst_p","sigmoidTOconst_padj","isTransient","isMonotonous","allZero","response_type"
"Porites_compressa_HIv1___TS.g9067.t1",0.000314962150003617,0.00303184153637936,-216.406514391888,-227.985207908763,17,12,415.036651669768,0,0,0,0,0.00270587390729436,0.017912324936031,0.0123911494147627,0.0563349561287673,FALSE,FALSE,FALSE,"Other"
"Porites_compressa_HIv1___RNAseq.g14689.t1",0.256524130430108,0.487395450054107,-203.980005369249,-207.253763919567,17,12,184.113380053748,0,0,0,0,0.683502048875331,0.830928401031423,0.24389843632663,0.535096270810293,FALSE,FALSE,FALSE,"Other"
"Porites_compressa_HIv1___RNAseq.g14690.t1",0.0993170165763699,0.251258251561384,-187.133823840593,-191.761299498972,17,12,96.0276765284473,0,0,0,0,0.00110741075491087,0.00910162525381454,0.293363385740588,0.603741437589262,FALSE,FALSE,FALSE,"Other"
"Porites_compressa_HIv1___RNAseq.g14692.t1",0.0708392349597433,0.197276362187324,-237.182534916203,-242.262299002797,17,12,654.864084124348,0,0,0,0,0.0417729961638567,0.138187530506696,0.000329423838757328,0.00274689723236775,FALSE,FALSE,FALSE,"Other"
"Porites_compressa_HIv1___RNAseq.g14693.t1",5.59740118217486e-06,0.0001140724635288,-211.777798245479,-227.843163929632,17,12,69.5783081981828,0,0,0,0,1.17527749558794e-12,2.21306362388382e-10,0.00233834124463844,0.0144885457510931,TRUE,FALSE,FALSE,"Transient"
"Porites_compressa_HIv1___RNAseq.g14695.t1",0.0143229649519663,0.0597301683076463,-190.884112752071,-197.989635792224,17,12,155.511456090935,0,0,0,0,0.0893550861560058,0.233312757963806,3.79874490369862e-05,0.000431193620530481,FALSE,TRUE,FALSE,"Monotonous"
"Porites_compressa_HIv1___TS.g9079.t1",0.0257020149531445,0.0931206899172177,-184.290292701229,-190.671883854501,17,12,63.1102095442083,0,0,0,0,0.233330276237232,0.441724001812008,1.70861738173929e-05,0.000212164900897817,FALSE,TRUE,FALSE,"Monotonous"
"Porites_compressa_HIv1___RNAseq.g14699.t1",0.686676526607879,0.889098239786592,-191.944000915396,-193.487171228963,17,12,84.3441540142237,0,0,0,0,0.802417065165573,0.905399136282862,0.97556467991857,1,FALSE,FALSE,FALSE,"Other"
"Porites_compressa_HIv1___RNAseq.g14701.t1",0.183690206223482,0.389150893850348,-215.900015307338,-219.668326915244,17,12,197.193330175583,0,0,0,0,0.0386792244885182,0.131231548764451,0.10454851365884,0.293890361708469,FALSE,FALSE,FALSE,"Other"
"Porites_compressa_HIv1___TS.g34117.t2c",0.711170969529529,0.906354191911075,-168.468326172151,-169.932047908202,17,12,44.3371618165501,0,0,0,0,0.792440145433953,0.899234922948374,0.253690301971205,0.549645660161744,FALSE,FALSE,FALSE,"Other"
"Porites_compressa_HIv1___RNAseq.g4818.t1",0.744346204854437,0.926562819399015,-138.208748341243,-139.56454017472,17,12,9.32703554474494,0,0,0,0,0.48944815003884,0.692532606323612,0.633482880271365,0.943534900962434,FALSE,FALSE,FALSE,"Other"
"Porites_compressa_HIv1___TS.g34119.t1",0.490247119947041,0.735478045580007,-120.523191673014,-122.73470745557,17,12,10.2119885160599,0,0,0,0,0.883962065966847,0.955300330891959,0.2777407654416,0.583052010042797,FALSE,FALSE,FALSE,"Other"
"Porites_compressa_HIv1___RNAseq.g4829.t1",0.426819678044586,0.674495404070549,-110.511948468617,-112.967523225532,17,12,13.6732147972186,0,0,0,0,0.0222576939628076,0.0887081070492182,0.919095991130752,1,FALSE,FALSE,FALSE,"Other"
"Porites_compressa_HIv1___RNAseq.g4831.t1",0.0128318275249584,0.0549473885247968,-172.043185421629,-179.283143617645,17,12,70.2991335602084,0,0,0,0,0.000381461246983263,0.00400731089112108,0.89264758439083,1,FALSE,FALSE,FALSE,"Other"
"Porites_compressa_HIv1___RNAseq.g4832.t1",0.474670598485881,0.72169251706525,-209.816965049052,-212.086509407282,17,12,182.295437831576,0,0,0,0,0.138309576946817,0.314768782236912,0.00950170862949973,0.045548556868737,FALSE,FALSE,FALSE,"Other"
"Porites_compressa_HIv1___RNAseq.g4834.t1",0.829326280248304,0.974768623197366,-153.541144788161,-154.611591525315,17,12,33.0350108683581,0,0,0,0,0.504720201846547,0.70424644922932,0.179256823349241,0.432254064337981,FALSE,FALSE,FALSE,"Other"
"Porites_compressa_HIv1___RNAseq.g4833.t1",0.33148117827625,0.574740196340228,-179.646566208107,-182.520738880821,17,12,36.0197566038697,0,0,0,0,0.847594646830323,0.932791802996647,0.421425591699671,0.756797263064077,FALSE,FALSE,FALSE,"Other"
"Porites_compressa_HIv1___RNAseq.g4830.t1",0.000383315129050238,0.00355057261719984,-236.220272114545,-247.575791648627,17,12,381.352495408185,0,0,0,0,4.03365245523297e-10,4.00336365701317e-08,0.111470114015454,0.307684374951091,TRUE,FALSE,FALSE,"Transient"
