"","POR_R0_C1","POR_R0_C2","POR_R0_C3","POR_R0_H1","POR_R0_H2","POR_R0_H3","POR_R1_C1","POR_R1_C2","POR_R1_C3","POR_R1_H1","POR_R1_H2","POR_R1_H3","POR_R3_C1","POR_R3_C2","POR_R3_C3","POR_R3_H1","POR_R3_H2","POR_R3_H3","POR_R12_C1","POR_R12_C2","POR_R12_C3","POR_R12_H1","POR_R12_H2","POR_R12_H3","POR_R24_C1","POR_R24_C2","POR_R24_C3","POR_R24_H2","POR_R24_H3","POR_R72_C1","POR_R72_C2","POR_R72_C3","POR_R72_H3","POR_R120_C1","POR_R120_C2","POR_R120_C3","POR_R120_H1","POR_R120_H2","POR_R120_H3"
"Porites_compressa_HIv1___RNAseq.20347_t",8.16184245728997,8.19994720527523,8.48474840691734,8.12215985696329,8.16078958666775,8.04306348978455,8.46346832588408,8.25409030555904,8.29454573202868,8.13467940277662,7.55408988875289,8.2903210763958,7.9189827811986,8.52311947065353,7.96495053916103,8.24976863740515,7.8655461306106,7.95604020549944,7.92466448062799,8.82136753267573,7.95467917300227,8.91464539132777,9.23564250996898,8.21731153413622,8.61578102944964,7.99637995407582,8.49241366019477,8.60814430694627,8.45336525728858,8.23033951761639,8.2006403733204,7.9526433519714,8.60151448348433,8.01256034703439,8.15139864430322,8.25402350704625,9.11689383915193,9.25749839866335,8.36640691191488
"Porites_compressa_HIv1___RNAseq.g24620.t1",6.60088297495451,6.55456326508321,6.26103107218676,6.46435985054227,5.95259633467598,5.95259633467598,5.95259633467598,6.58725133449618,6.15482711531932,5.95259633467598,5.95259633467598,5.95259633467598,5.95259633467598,6.81506038827299,5.95259633467598,5.95259633467598,5.95259633467598,6.28910395821477,6.58940069709624,6.19209077210196,6.60458615075791,5.95259633467598,6.07976311684464,6.30875109181538,5.95259633467598,5.95259633467598,6.55836271838747,6.20215500636197,6.21488930162495,6.31688746408323,6.33082281759883,6.25216472300358,6.35312942474907,5.95259633467598,6.22465731617899,6.76119329949364,6.34309849541019,6.05857035714298,6.85251859623818
"Porites_compressa_HIv1___RNAseq.g24624.t1",6.62689158983609,5.95259633467598,6.36003921678823,6.5126262394881,6.71493505315622,6.73843049595319,5.95259633467598,6.36997672182213,6.82162370612886,5.95259633467598,5.95259633467598,5.95259633467598,6.35236880264824,6.19988395112086,5.95259633467598,6.46341953311085,6.54614025271738,6.28910395821477,5.95259633467598,6.36646869369212,5.95259633467598,6.2232355047611,6.26358843746246,6.50241761429992,6.58618979114516,5.95259633467598,5.95259633467598,6.50788841871095,6.6163661439889,5.95259633467598,6.38892164622673,6.25216472300358,6.32741015073058,5.95259633467598,6.28555612766855,5.95259633467598,6.33077007779401,6.28704157812894,6.27527735955702
"Porites_compressa_HIv1___TS.g28105.t1",6.76446456378802,5.95259633467598,6.54680674595405,7.00802410837291,6.53170242106283,6.48329379474839,5.95259633467598,6.40315922118992,6.64699559049289,5.95259633467598,5.95259633467598,5.95259633467598,6.42976802008133,6.25527604148068,5.95259633467598,6.44357436453657,6.5621700322578,6.42742348690572,5.95259633467598,6.48569911627757,5.95259633467598,6.28381858643087,6.39156235971649,6.42946847938297,6.50600083094759,5.95259633467598,5.95259633467598,6.57654762487995,6.29922107431923,5.95259633467598,6.41517101587634,6.54856353263995,6.44236882407384,5.95259633467598,6.28555612766855,5.95259633467598,6.33077007779401,6.43607392810738,6.27527735955702
"Porites_compressa_HIv1___RNAseq.g24637.t1",6.67591666676714,6.71657730081479,6.90038252091956,6.67264301936155,7.1221919425929,6.98301448873838,6.96106746658943,6.88814784074638,6.52136915270683,7.23669209997229,7.21072553607978,7.17583223553703,7.15799352483098,7.04716766509518,7.4133205649656,6.97746519699104,6.71535870286303,6.90862496180218,6.6631554241974,7.13403361771476,7.63116997846868,7.53224776612944,7.30213893788705,6.37358003619685,7.0470709150146,6.64757387505114,6.91328682181178,7.18854421866671,7.35867854037355,7.61142048788968,7.30480634238901,7.36564977873015,7.28898144234893,7.01578025259557,7.10903086923697,6.95901448865111,7.54151934429959,7.68293840181619,7.43699812257638
"Porites_compressa_HIv1___RNAseq.g24638.t1",6.51519300429833,6.8714259721473,6.50629005155755,5.95259633467598,5.95259633467598,6.51165538359324,5.95259633467598,6.40315922118992,6.58749418678095,6.62423625852316,5.95259633467598,6.3601056668685,6.55455497870456,7.04716766509518,5.95259633467598,6.53582166399592,6.29688343297351,6.67365636870996,6.72944665037997,6.55168929665553,7.30809143416204,6.45708431844011,6.73730098334282,6.524584371407,5.95259633467598,6.25127569139545,6.59952185122214,6.56015072976409,6.72044343112313,5.95259633467598,6.60403318816312,5.95259633467598,6.46216624566713,6.48383652866733,6.55740634918396,6.38882533654587,6.2113315717962,5.95259633467598,6.82479439628717
"Porites_compressa_HIv1___RNAseq.g24639.t1",6.54521480086283,6.77181523468422,6.21983541070676,5.95259633467598,5.95259633467598,5.95259633467598,5.95259633467598,6.33383071922369,5.95259633467598,5.95259633467598,5.95259633467598,6.55014936926418,6.21478600385432,6.66711526080307,5.95259633467598,5.95259633467598,5.95259633467598,6.53284786212132,5.95259633467598,5.95259633467598,5.95259633467598,5.95259633467598,5.95259633467598,6.42946847938297,6.17363140921486,6.50891943432122,7.07713034269361,5.95259633467598,5.95259633467598,6.58028226399417,5.95259633467598,6.67997635633111,5.95259633467598,6.35514171445123,6.55740634918396,5.95259633467598,5.95259633467598,5.95259633467598,5.95259633467598
"Porites_compressa_HIv1___TS.g28116.t1",6.80498052963395,6.84768569885166,6.52692446273713,7.35215424391176,5.95259633467598,6.98301448873838,6.84109398371442,6.88814784074638,6.8435163775535,7.40580763194828,6.8324993795642,7.48112148393853,7.25520200624055,6.83163549636355,6.70596865650508,6.58444743585807,7.17577371697655,7.09115950668547,6.99442509659137,6.46781545832987,6.72911434629273,6.3795820550595,6.66493509385929,7.03344996824154,6.73057490790463,6.94744834950139,5.95259633467598,6.62319391473444,7.42003899903029,7.02361159650646,6.89056632509126,7.43183689677181,6.75819089403148,6.79718427938342,7.12337405888772,5.95259633467598,6.96784599242772,6.60055125810402,7.08886853295347
"Porites_compressa_HIv1___RNAseq.g24646.t1",10.8740509056239,10.0038538725574,10.1858729608582,9.46007606130638,10.0035843215402,9.26627963837985,9.49617770649298,8.87309831882795,10.4796109152325,9.79675525838889,10.0391221736719,10.5885673447459,9.35774733711961,9.78605575599686,8.96859707530972,13.1317375949599,13.6566623600384,13.3251496434859,10.2651327123719,9.71921219144715,9.23975063325826,12.4267263994219,11.266389483591,12.6655920283133,10.0692467922391,9.53015194701779,9.52350199570547,11.2309767308152,13.8755538792488,9.60839516222976,9.07065742777978,9.31376591962466,11.024693820489,9.71836187763422,9.29721718079102,9.60879518566919,11.0364970930367,11.1271472185998,11.6617900733926
"Porites_compressa_HIv1___RNAseq.g24647.t1",7.86760103790679,7.83795113268301,7.87919863457565,8.35729271610972,8.00471954829493,8.5449552962583,8.44286781427706,8.86763909865831,7.67080167168263,8.69799055951028,7.72323833358206,8.37877995287581,8.70582694454626,7.6328105713458,8.15337618812899,7.03051425898095,7.99258252362394,7.21789669284812,7.59162043290123,8.21636959340702,8.23992299324936,7.70163050258732,7.02910117175295,7.30386311944308,8.40854518454701,8.32657949801041,7.40315192574942,8.19708257908,8.48141614750301,8.11234923328245,8.98876827860951,8.42271124807773,8.59922392250083,8.19975364291856,8.37049836455564,8.6101601527473,8.83513972516556,8.74544356644841,8.3014222908838
"Porites_compressa_HIv1___RNAseq.g24648.t1",10.4721159008101,9.62898965120507,9.83806935252502,10.0970864873802,10.5536921780635,10.3016585362542,9.94810547474338,10.0614155023253,10.7293107827765,10.5826945431738,10.0463689561401,10.5200538895808,9.84166008720587,9.40943203940655,10.3893852433478,10.0887743001483,9.83238803444199,10.1205744093834,10.0137132751151,10.2979896962099,10.2847372701622,10.2489975821551,10.0127077132182,10.0697783650847,10.2600667081869,10.0506810523914,9.68297638414978,10.6864938543498,9.6761798856798,10.493665264875,10.1800826375378,10.129318450637,10.7473909177535,9.90968774045613,9.74343331590025,10.3590897962766,10.0398193063952,9.84976328878167,10.9370660072982
"Porites_compressa_HIv1___TS.g28122.t1",7.12821389364458,7.1321525244033,7.97810807232018,6.83006390053439,6.45494901862862,7.16214620962984,6.96106746658943,7.88503736536047,7.05264849157608,6.93130035883708,7.83617645389099,6.93501612161093,7.39266463578665,7.27335181966723,7.15470578814337,7.40447383965777,6.57776544231343,7.12077679492814,7.94398534124668,8.0169058120182,7.60114991472695,7.81653239199185,8.17105706443861,7.84100531323356,7.33318417140422,6.98810274049176,7.74995475607878,8.26235390179298,8.65936590574342,7.00443986301235,7.02286015132323,6.6496105148329,8.37009254310276,6.30149200425318,7.12337405888772,7.19089853098223,7.84850518369298,7.95299213754975,8.44844068852664
"Porites_compressa_HIv1___TS.g27880.t1",5.95259633467598,6.37978339340937,6.41415903188338,6.34983227214132,6.15854369146078,6.56426230188907,6.23756184449155,6.68987395151787,5.95259633467598,6.56662370686665,6.24993791839237,6.67267975540338,6.21478600385432,6.37987228047107,6.27681508961581,6.53582166399592,6.70282178081548,6.46508736644035,5.95259633467598,6.40980433107608,6.20082145959781,6.4199979491532,6.42643231654085,6.34254764903551,6.41123395207848,6.25127569139545,6.46562418446101,6.38377716559745,6.62878600611842,6.42207038692516,6.38892164622673,6.25216472300358,6.44236882407384,5.95259633467598,6.188295112311,6.26164201554747,6.43014009848189,6.42452618434384,6.34738957161381
"Porites_compressa_HIv1___RNAseq.g24421.t1a",5.95259633467598,5.95259633467598,6.50629005155755,5.95259633467598,5.95259633467598,5.95259633467598,5.95259633467598,6.24824158051926,6.40333299230528,5.95259633467598,5.95259633467598,6.42263179653271,5.95259633467598,6.92447647685234,5.95259633467598,6.19897223454891,6.54614025271738,5.95259633467598,5.95259633467598,6.14821743961211,5.95259633467598,6.18706243201544,5.95259633467598,6.37358003619685,6.13312946887496,6.64757387505114,6.74169666096739,6.35928432867514,5.95259633467598,5.95259633467598,6.33082281759883,5.95259633467598,6.58290558507125,5.95259633467598,6.31210182446658,5.95259633467598,6.19218435433773,5.95259633467598,5.95259633467598
"Porites_compressa_HIv1___RNAseq.g24483.t1",5.95259633467598,5.95259633467598,5.95259633467598,5.95259633467598,5.95259633467598,6.65716646319187,5.95259633467598,5.95259633467598,5.95259633467598,5.95259633467598,5.95259633467598,5.95259633467598,5.95259633467598,5.95259633467598,5.95259633467598,6.71078598303562,6.34983282476419,6.53284786212132,5.95259633467598,5.95259633467598,5.95259633467598,6.31022711563844,6.40934126125113,6.22875190131231,5.95259633467598,6.16398276627207,6.59952185122214,6.24064259937701,6.36646869572841,5.95259633467598,5.95259633467598,5.95259633467598,5.95259633467598,5.95259633467598,5.95259633467598,6.26164201554747,6.12210787038332,6.05857035714298,5.95259633467598
"Porites_compressa_HIv1___RNAseq.g24485.t1",5.95259633467598,6.32288694363389,6.41415903188338,6.18242267858314,6.36345109539683,5.95259633467598,5.95259633467598,6.33383071922369,6.30230040457432,5.95259633467598,5.95259633467598,6.18839235161063,6.29077298367697,6.72624296978242,6.5560230768088,6.83930479509579,6.19633219748462,6.53284786212132,6.27293117766532,6.59653660477735,6.20082145959781,6.64995994978373,6.65393390868538,6.74115357018283,6.58618979114516,6.46810169801592,6.51400699011263,6.38377716559745,6.24574824185968,6.2503011516118,5.95259633467598,6.61774880404416,6.37725677054848,6.67313942415935,6.33678283123979,5.95259633467598,6.60394335329351,6.51001059668988,6.27527735955702
"Porites_compressa_HIv1___RNAseq.g24491.t2",5.95259633467598,6.32288694363389,5.95259633467598,5.95259633467598,6.41156184822539,6.48329379474839,6.35494866595734,6.33383071922369,5.95259633467598,7.23669209997229,6.67466115758421,6.63445529321469,5.95259633467598,6.44537819960081,6.51183427346307,5.95259633467598,6.54614025271738,5.95259633467598,6.50518885761815,5.95259633467598,5.95259633467598,5.95259633467598,5.95259633467598,6.37358003619685,6.26488292072927,6.37424518333408,6.63806195375487,5.95259633467598,5.95259633467598,6.58028226399417,6.33082281759883,5.95259633467598,6.35312942474907,5.95259633467598,6.28555612766855,5.95259633467598,5.95259633467598,5.95259633467598,5.95259633467598
"Porites_compressa_HIv1___TS.g27964.t2a",5.95259633467598,5.95259633467598,6.43889820826127,5.95259633467598,6.41156184822539,5.95259633467598,6.23756184449155,6.19413009273078,6.15482711531932,5.95259633467598,6.46580876642836,6.11942197946453,6.16677130254503,6.72624296978242,6.18209430011305,6.44357436453657,5.95259633467598,6.42742348690572,5.95259633467598,6.26154678031906,5.95259633467598,6.4199979491532,6.45882707236989,6.50241761429992,6.20774271264972,6.16398276627207,6.51400699011263,6.38377716559745,5.95259633467598,6.3728742260887,5.95259633467598,6.51056090981918,6.62773889366473,6.58604262949933,6.188295112311,5.95259633467598,6.38886091921676,6.26994965936507,6.27527735955702
"Porites_compressa_HIv1___RNAseq.g24502.t1",5.95259633467598,5.95259633467598,5.95259633467598,5.95259633467598,6.65953098639699,6.34913938966864,5.95259633467598,5.95259633467598,5.95259633467598,5.95259633467598,5.95259633467598,5.95259633467598,5.95259633467598,5.95259633467598,5.95259633467598,5.95259633467598,6.26700974214638,5.95259633467598,5.95259633467598,5.95259633467598,5.95259633467598,6.47460344498637,6.66493509385929,5.95259633467598,6.26488292072927,5.95259633467598,5.95259633467598,5.95259633467598,5.95259633467598,5.95259633467598,5.95259633467598,5.95259633467598,6.26962520369056,5.95259633467598,5.95259633467598,5.95259633467598,6.43014009848189,6.3617516497237,5.95259633467598
"Porites_compressa_HIv1___RNAseq.g24503.t1",5.95259633467598,5.95259633467598,5.95259633467598,5.95259633467598,5.95259633467598,6.26014242605529,5.95259633467598,6.46290095356327,5.95259633467598,5.95259633467598,5.95259633467598,5.95259633467598,6.16677130254503,5.95259633467598,5.95259633467598,6.87091258251443,7.61340515880217,7.07599798106818,5.95259633467598,6.26154678031906,5.95259633467598,7.56066954379509,6.87994796360136,7.61550337466983,6.39338253140954,5.95259633467598,5.95259633467598,6.54327149958661,7.0693865725263,5.95259633467598,5.95259633467598,5.95259633467598,6.19836295530303,5.95259633467598,6.14511480380581,5.95259633467598,6.46801512333904,6.52932263111667,5.95259633467598
"Porites_compressa_HIv1___RNAseq.g24534.t1",5.95259633467598,6.6872487434175,5.95259633467598,5.95259633467598,5.95259633467598,6.34913938966864,5.95259633467598,6.29378008825685,6.40333299230528,7.38321648223825,5.95259633467598,6.50286119539104,5.95259633467598,6.5293980657497,5.95259633467598,5.95259633467598,6.83006509242576,5.95259633467598,5.95259633467598,5.95259633467598,5.95259633467598,5.95259633467598,5.95259633467598,5.95259633467598,6.08029415482383,5.95259633467598,5.95259633467598,5.95259633467598,6.8204226062849,6.7845518388792,6.38892164622673,5.95259633467598,5.95259633467598,5.95259633467598,5.95259633467598,5.95259633467598,5.95259633467598,5.95259633467598,5.95259633467598
"Porites_compressa_HIv1___RNAseq.g24408.t1",7.96251747871322,7.39268322744134,7.93410321872069,7.88762273865724,8.76875388540368,8.07536511293668,7.27471293855413,8.7176033793443,8.20413187209395,8.10986717492221,7.98846692403136,7.2631238074405,8.03559202426381,8.13804059755109,8.56050607563077,7.677415383917,7.85765978384107,8.01076848942487,8.21921662746063,8.05343701565434,7.97727470637897,8.38721938818957,7.3379477194778,7.75021535319871,7.80900573550508,8.06639965702488,7.97178726218641,7.60916806880045,7.18778728611478,7.61142048788968,8.222426825477,8.67693116580722,7.20698309196646,7.67667730783576,8.03131486849201,7.76477122441999,7.85809313224203,7.672567347805,7.42205079458262
"Porites_compressa_HIv1___RNAseq.g24411.t1",9.50559506830676,9.28781886977977,9.67752156403508,9.11166411858133,9.22668990123723,9.32521170214954,8.98463836989631,9.40613186213911,9.55101111047149,9.31033578632818,9.61518789764744,9.03692270173185,9.28299645979087,9.92305326516085,9.07895605681903,9.32173256891162,9.39010573618804,9.22693213598083,9.38800308622595,9.33008413179711,9.39094191606567,9.32256950092705,9.24029313524016,9.15890500101877,9.26512726421173,8.96518875349818,9.17851691674697,9.32028909877136,9.27510607471082,9.31110531440992,9.35597182241175,9.20876253183451,9.58504302907865,8.98221869856128,9.28308064617995,9.4159439598336,9.17714714643097,9.23825957212759,9.24312619984041
"Porites_compressa_HIv1___RNAseq.g24412.t1",10.1668629943969,10.4252314097716,10.7582597513519,10.0157341873619,9.48732286475916,9.73789380986226,10.0004524156279,10.1659374041031,10.6115629198193,9.81885912884296,9.94530109279899,9.90640017992094,10.0614598940484,10.6682034338467,9.72530960826138,10.7899507647618,11.0591628832036,10.6176483124745,10.1720952908651,10.2788675008552,9.47972457949875,10.5881762599282,10.5849534707192,10.5959566840351,10.0267565483146,10.0397313320288,10.2906532645921,10.258399063786,10.6880662171251,9.92297668116845,10.0623738040704,9.89878653618296,10.2249779211827,9.63889282942798,10.0009471239577,9.75008416562737,10.612611760636,10.4312692615939,10.4906087704447
"Porites_compressa_HIv1___RNAseq.g24413.t1",7.31381144866618,5.95259633467598,6.97877282871937,7.61179031655472,7.2447919748565,7.81702284330571,7.42494563568823,7.45958971587104,6.52136915270683,7.33657930994758,7.76204930101213,7.70841632174409,7.80014366780021,6.66711526080307,7.07293302234461,7.15873427834117,6.77492583067947,7.04491888230532,6.89854013656751,6.46781545832987,8.04276467215003,6.35781725841875,5.95259633467598,6.47927216025169,7.44908145011186,7.74020600158939,6.67440406989706,5.95259633467598,6.49094333457766,7.70527465912925,7.75996844287083,7.2804864793788,6.82637592998543,7.82707605698698,7.86256949552749,7.72287352187041,7.09362268242033,7.30477677767736,7.00176755525813
