"","POR_R0_C1","POR_R0_C2","POR_R0_C3","POR_R0_H1","POR_R0_H2","POR_R0_H3","POR_R1_C1","POR_R1_C2","POR_R1_C3","POR_R1_H1","POR_R1_H2","POR_R1_H3","POR_R3_C1","POR_R3_C2","POR_R3_C3","POR_R3_H1","POR_R3_H2","POR_R3_H3","POR_R12_C1","POR_R12_C2","POR_R12_C3","POR_R12_H1","POR_R12_H2","POR_R12_H3","POR_R24_C1","POR_R24_C2","POR_R24_C3","POR_R24_H1","POR_R24_H2","POR_R24_H3","POR_R72_C1","POR_R72_C2","POR_R72_C3","POR_R72_H1","POR_R72_H2","POR_R72_H3","POR_R120_C1","POR_R120_C2","POR_R120_C3","POR_R120_H1","POR_R120_H2","POR_R120_H3"
"Porites_compressa_HIv1___RNAseq.g26298.t1",7.77170848621473,6.38725491373055,7.36042424215557,7.37290664809689,8.40122247201028,7.60427848145225,7.31676489435221,7.59065583985813,7.34173985707468,6.5075890598647,6.90276521313418,6.91740284120805,7.15804014722942,6.84527175542744,7.39215995086986,7.17409147857019,6.55301483243758,6.72950430815436,5.10631280729138,7.9049602998306,6.99218927614198,7.11058662767606,7.21493054874706,6.45365941553188,7.86857859601321,7.44587539801065,7.07477289852289,5.10631280729138,7.24832237991631,6.94371785867673,6.75273578376648,7.58022571754226,7.01214448352389,8.3673048418045,5.10631280729138,7.68478025957157,7.68362095485934,7.21281051338864,7.35515133384895,7.47487934851999,7.68120165704384,7.68449637099576
"Porites_compressa_HIv1___RNAseq.g26302.t1",6.70052150914329,7.4329641593962,7.21834226353248,6.96261898766795,7.08102314960282,6.27050347888508,8.10740804204926,6.83120296520075,6.83693803517481,7.43717583081667,7.7564206271619,7.55727098855428,6.83447022429447,7.00931477185362,7.19509206155871,7.54675865172254,6.98273483746912,6.76694738286365,6.13110310340795,6.95446479053817,6.78266558413678,8.90222181123875,9.22784042372945,7.92276176517923,6.94808377037844,7.56954374089538,7.79407542455279,7.94255779702475,7.11135742039428,7.04690232734015,7.2906220061246,6.58116605306766,7.01214448352389,7.87119340446563,6.98112218112799,7.1178232139596,7.60045477445347,7.12838390460174,7.15728428013272,6.95864706924352,7.99534622337506,6.17644942686953
"Porites_compressa_HIv1___RNAseq.g26303.t1",11.2170806278735,12.2473102878794,12.4909438865715,11.0135721868951,9.93762424137563,11.4987091609366,9.60206085980953,11.9643944252114,11.7423250327174,9.50969767171234,9.31712577324022,10.3676768960958,10.1835116289042,12.1752259371362,8.77384076519252,12.6845551746817,13.5906478509472,12.4871277166535,11.8085320720462,11.3903288178303,9.77158679141824,13.6048169978096,13.8374203585407,12.6781121957164,10.8861453366368,9.89463951373995,12.0531684091004,12.5642351836607,11.3026661877146,12.1573342504978,9.3804453140114,9.55435332650525,8.24582102812253,10.5200274074099,10.9437778940236,9.8148929163204,9.48244321580111,10.1102084649113,9.57832946571454,11.0124822304603,11.7252995430402,10.2611893383822
"Porites_compressa_HIv1___RNAseq.g26304.t1",9.22454492744507,9.81200186776125,11.0040123041356,10.2014200529358,9.1650114412348,10.0441392336777,9.68468519564493,11.0235624667246,9.20050708924199,9.47442291040933,9.68005382176923,9.54377512283751,9.50809238317741,9.70624186010939,8.30168767402381,11.1115891842767,12.0379319810061,10.6915980108232,9.67877825612658,9.89316936377409,9.18477218382858,12.3066440101872,11.3803312629846,10.9454361319679,10.4363730548195,9.09549161253238,9.3768721494605,9.73763630355515,10.0334508464603,9.15064982775346,9.49895064941882,9.47291211251767,8.11702078642412,8.4084891210792,8.37792203989409,9.42278254673465,9.16802515096952,9.73059594537445,8.92845808880504,9.94313277635243,10.0839987341509,8.77118263371694
"Porites_compressa_HIv1___RNAseq.g26305.t1",5.6470911473671,5.71443173145412,5.95970207718359,5.84910978953076,5.10631280729138,5.54139282619316,5.10631280729138,6.09795786947134,5.10631280729138,5.10631280729138,5.73948031066156,6.0002233995041,5.57247698280918,5.10631280729138,5.90706423476426,6.01385766508169,5.59188003618046,5.84305097181098,5.10631280729138,5.10631280729138,5.96613277685288,5.56458027550537,5.72371686539695,5.71629012663118,5.86859301194095,6.31133332107559,5.10631280729138,5.10631280729138,5.89621405634661,6.08697811458451,5.47992908461332,5.90886311245584,6.19822230558114,5.10631280729138,5.10631280729138,6.18669412922411,5.10631280729138,5.81361311029184,5.87298377268997,6.30816589838923,6.05578960187296,6.47647335933776
"Porites_compressa_HIv1___TS.g23654.t1",7.82055752225643,7.69394212646854,7.58838256987148,8.24006137968403,7.56340151436976,8.4196582008756,7.54412042066439,7.98122522565491,7.56117508969659,8.60683541925847,7.55805329603792,8.30346519365686,8.28158097969875,7.85278586206585,8.12046539053583,8.01783673180304,8.02715233171426,8.44809859762112,7.28967247323687,7.57865264955944,7.54683597698145,7.31091198952163,7.24570243439779,7.64344066647132,7.57793342855882,7.88461056953536,7.87148397942078,5.10631280729138,7.97929159101034,7.80979062782464,8.13904860846593,8.02554237676858,8.11702078642412,8.61578984604419,7.51334088461604,7.94664468598527,8.17120140469282,7.87818321737651,7.78375089898096,7.93859418205726,7.79938518258127,8.13136472998382
"Porites_compressa_HIv1___RNAseq.g26308.t1",6.05698484920308,5.84842064764166,5.92103310911046,6.421636992027,6.5431383663975,6.19382999431085,6.58020221629264,6.21938053113984,5.72363656802871,6.06018432784656,6.24205719663237,6.46841345457561,6.38800086457352,5.67689974815567,6.08102205805482,6.35358476426402,6.08963018178644,6.01698820308409,5.62672249316764,6.73996744649662,6.52769241624193,6.58268282907103,6.3661877075299,5.76436268707424,6.30654176289602,6.00764593811377,6.34295229088072,7.98089124260587,6.38489112782736,6.07592320207008,6.17408963993429,6.62484409401611,6.95213309805091,6.71272212940834,5.10631280729138,6.63450285416185,6.47731892294873,6.21502621492268,6.45510768890754,6.57918937844858,6.34947015167717,6.49984029771434
"Porites_compressa_HIv1___RNAseq.g26309.t1",8.11704986598677,8.44773612972527,8.83838174601255,8.80621954538585,8.62683788320789,8.1704826321714,8.37040480994479,8.11755388016131,8.55762878976443,8.36103114691355,8.40761856626649,8.70044533026436,9.11716776237052,8.16364783425876,8.7418906282552,8.3233657905994,8.84205860790894,8.77333653974894,7.7177920225398,8.98333060237189,8.82587511030348,8.59957076494,8.65251965633622,9.11579637872292,8.50400976412364,8.49479790895241,8.76077131824074,5.10631280729138,8.63823184896634,8.93533090064078,8.40741216379911,8.53394176313487,9.05428583179137,7.64500046196996,7.66826506978127,8.90788875315463,8.42961293145567,9.10771531425854,9.10263399938266,8.86691996701882,8.53433157709665,8.71659208011663
"Porites_compressa_HIv1___RNAseq.g26310.t1",5.89705025783219,5.80681645882157,5.68618155980113,5.10631280729138,5.54923105468716,5.94037400201567,5.90702916970295,5.78192841731853,5.34116398001674,5.10631280729138,5.83552610747364,6.16512957539434,5.70641402372734,5.90815359142333,5.60056885293904,5.82022272628412,5.43086952832519,5.9350834207006,5.83839991137804,5.95903350790606,5.85362500639885,5.98703433259975,5.87879186132302,5.66382471891949,5.63664110366101,5.10631280729138,5.10631280729138,5.10631280729138,5.78219074717744,5.74778871900873,5.10631280729138,5.6605690954276,5.99179450500733,5.10631280729138,5.10631280729138,5.94749274408934,5.81088048970893,6.3306550673699,5.10631280729138,5.77270371897382,5.77206472079037,6.20789159523159
"Porites_compressa_HIv1___RNAseq.g26311.t1",6.16995855381217,6.42934644927686,6.4398091422171,5.67043637509522,6.60025733324786,6.48514933834926,5.10631280729138,6.42367811458878,5.91031497557432,5.10631280729138,6.63940820706907,6.36709962465269,6.23960624210333,6.02838757994542,6.60819888038335,6.1277232746477,6.19515739421381,5.80944309105534,5.10631280729138,6.29588646865627,6.10921312462056,5.99949927389021,6.49368952889321,6.105317831218,6.39841324748622,6.43314931268134,5.10631280729138,5.10631280729138,6.19823082481399,5.88881781666308,5.80052281236423,6.50031923408735,6.51063093594506,6.15252450079779,5.10631280729138,6.43455880228191,5.10631280729138,6.43421677214827,5.9610432765281,6.35854135060931,6.2656207252741,6.6097037423037
"Porites_compressa_HIv1___TS.g23659.t2",11.5982914448275,10.7786795043253,11.0957547039632,10.6822315488508,10.9404334269986,11.1901123491105,10.8544277497997,10.9265014635642,10.8678026801396,10.7279885794391,10.5526155345485,10.8519303216833,11.0336528432768,10.5786293406627,10.5982049293101,11.8669236463855,12.4225320423267,11.9209117351379,10.7799670966408,10.7608655475665,11.1174558210155,11.0490132412423,10.805468022042,11.4494933797079,11.3029415751314,11.2402146462328,10.7031443150334,9.61126060779736,10.3837449940782,10.763417173289,10.4140038512459,11.2583163404356,10.8525418898502,10.6057846812984,9.58075199009302,10.6477185964248,11.1535542636478,11.3287707591553,11.2694479926489,10.1133615901046,10.0582233819065,10.6241876787243
"Porites_compressa_HIv1___TS.g23661.t1",5.60044986865084,5.10631280729138,5.10631280729138,5.10631280729138,5.10631280729138,5.82315178581189,5.10631280729138,5.10631280729138,5.10631280729138,5.10631280729138,5.10631280729138,5.79096662126757,5.7352590917085,5.10631280729138,5.10631280729138,5.10631280729138,5.43086952832519,5.905697409666,5.10631280729138,5.43858875398382,5.6376617857647,5.10631280729138,5.35321926933456,5.50175174331975,5.10631280729138,5.10631280729138,5.10631280729138,5.10631280729138,5.10631280729138,5.10631280729138,5.10631280729138,5.10631280729138,5.10631280729138,5.10631280729138,5.10631280729138,5.10631280729138,5.10631280729138,5.79289025365184,5.10631280729138,5.10631280729138,5.10631280729138,5.10631280729138
"Porites_compressa_HIv1___TS.g23662.t1",7.22825080177132,6.73334474078257,7.713480795496,7.20490472397912,7.28720956579946,8.03592757006844,7.75358056561774,7.65455576234028,6.5984571460932,6.97531604338628,8.07144248328918,7.01603866323858,7.31079138494578,6.31161084506701,7.20919739865088,6.9675349749979,6.02490235967274,6.75459849056932,7.52991543790798,6.85197908569579,7.20444334128367,5.92150281658473,6.7669461952426,6.25265439854977,7.16646609602147,7.18200793216525,5.10631280729138,5.10631280729138,6.54256116837882,7.3922031040042,6.98773994609934,7.888481807628,6.53286751469505,8.48742447550528,5.10631280729138,6.87112188666383,6.30412227575691,6.80681101673558,7.91132483896183,6.89941097636076,7.17119746771118,7.8287139564263
"Porites_compressa_HIv1___RNAseq.g26316.t1",13.115536697796,12.587061165216,11.7287998188095,8.00169048475414,8.60256381117337,8.49168821704604,7.578524640045,8.8750069748016,13.6840014285465,8.16631643128224,8.16619261888295,8.23193787261837,8.40123338468081,13.6547605012976,8.69972958344264,7.90230189501383,8.06841554766591,8.47908874583439,12.3373879842018,12.7605929461414,8.86070583308297,10.7464313589962,11.5255145677126,12.3592620529629,8.21986221248715,8.21693327186509,13.7251258196709,5.10631280729138,9.81702420960723,10.3179231419017,8.58085615613537,8.65493661565159,8.32001525056815,8.9844596527192,7.56697853919461,11.1527203070573,8.47606641983931,8.29253245694104,8.24796932906006,8.69213693116036,8.27170729371172,8.92343146303496
"Porites_compressa_HIv1___RNAseq.g26317.t1",6.63511588298647,6.63521373076779,6.23052545288524,6.66069621844934,6.22609798713047,6.37520794707309,5.90702916970295,6.18069312811016,6.46608325106433,5.10631280729138,5.10631280729138,5.8767861096686,6.06329620774705,6.02838757994542,6.08102205805482,6.03790682359784,6.28979161198157,6.18136428373153,5.99830786033073,6.42303912807185,6.06421822663597,6.15674731427816,5.53293334020036,6.24019120363618,6.56843127419165,6.11013101017147,6.20395633277221,5.10631280729138,5.69295763035218,5.88881781666308,6.11188535604992,6.1624937990096,6.44102130848073,5.10631280729138,5.10631280729138,6.02527280377484,6.47731892294873,6.16449513656978,6.63323687735886,5.77270371897382,5.56208435239983,6.03818687935404
"Porites_compressa_HIv1___TS.g23665.t1",6.98223478826821,6.22425899588957,6.85295126704793,7.04343450441541,6.93629481686573,7.17317469821098,7.49080793710274,7.21544825878253,6.71678856119982,7.23662389303455,6.77840601619275,6.94509264401246,7.44759671308578,7.13455655686454,6.87402682594698,6.69510350532463,6.67787095271745,6.55149711286392,6.06733063769303,6.93111073576862,6.78266558413678,6.52747587055369,7.05288790588382,6.71409764251698,7.16646609602147,6.76719162649559,6.76546741399067,5.10631280729138,6.62562124704606,7.03786602340637,6.00923296045119,7.12439069464669,7.26378768365061,5.10631280729138,5.10631280729138,6.5347561362617,7.81798622944615,7.08398720204628,7.48619320205422,7.36369500780234,7.2666694226376,7.12677789427861
"Porites_compressa_HIv1___RNAseq.g26319.t1",6.2892076723573,6.44977117422872,5.81417249206129,7.02768379541865,6.04997498595775,6.74929797649872,5.98128366520418,6.62025887090531,6.13577864451566,6.82083455275118,7.01561677743563,6.04457695986182,6.17941716626154,6.31161084506701,5.99881591194095,6.10613777412626,6.29975215874639,6.33877606504457,6.13110310340795,6.31652824604273,6.15198737620734,5.71537510211102,6.08643399706837,6.17525860944189,6.0912784874611,5.84614233022773,6.52101438090715,5.10631280729138,6.16111776350358,6.11931281728414,6.62479633823738,6.17919536758603,6.48792785441974,5.10631280729138,5.10631280729138,5.94749274408934,6.3651744478091,6.64804071928965,6.03999696705128,5.10631280729138,5.8490387321715,6.07489419320602
"Porites_compressa_HIv1___RNAseq.g26325.t1",9.9583342963003,10.0421721496446,9.85144928496972,10.0017568285447,10.3521722421004,10.622279468897,10.387513277709,10.1542647413827,9.93091751885699,10.5830812505272,10.1546436876391,10.4967705717894,10.1431595842818,9.93562401021853,10.4459816027797,9.59482729757775,9.57849708904038,9.87868545144215,10.0744337430726,9.62414752289798,10.3104617269237,9.0243383120023,9.15179444022074,9.96129860526626,9.97469317710396,10.3577371221963,9.69622939124836,10.89718797909,9.67197746557327,9.73884410599564,10.2237637615829,10.2927235158066,10.4843667222552,10.3835487389453,10.0179850840714,9.60916640762862,9.91343672865261,9.77060135361505,10.1209261827174,8.93670542699471,9.02591473459317,9.95876087332032
"Porites_compressa_HIv1___RNAseq.g26332.t2",8.35061912208507,8.18758436852411,8.65550152621805,8.64623969318851,8.36308382390777,8.54801335605086,8.38946685974388,8.84619590721256,8.89000562981106,8.19583922236385,7.83126988924344,8.07692400932642,8.64275172233763,7.8174960358051,8.26984378708367,7.85324882758034,7.99978643263761,7.58550773691625,8.20930098458722,8.51463908638197,8.35906989264834,7.5880639426114,7.60708003775212,7.40699631473603,8.8017042572142,8.39313532499897,7.75367432581206,6.91647497973908,7.82212745849714,7.87894271171058,8.44189689658748,8.81700676383502,8.55977055406179,6.78347492364955,7.39916508347892,7.90285317896062,8.18531379584664,8.78902443884448,8.39555703065886,7.7141757191788,7.85146655334782,7.78784732677525
"Porites_compressa_HIv1___TS.g23682.t1",7.76061317781631,7.49452991605806,7.60142368996205,8.13986346223969,8.38228188748197,8.15029279176885,8.37040480994479,8.5297363928769,6.93448988226742,7.09078420441515,8.41723299097985,7.68748076315189,8.12565900529421,6.68435872616667,8.33897389614491,7.03405327838904,7.18643719826753,7.03074041294458,7.28967247323687,7.70826557260655,8.43402714848053,6.45427382390319,6.88497441382405,6.5689182161147,8.11757858917342,7.66600424963717,6.46494558813802,5.10631280729138,7.35902476991667,7.59051624098289,7.66972638341117,8.20876415183755,7.72649017787197,9.22099155299858,7.87194234748289,7.76903035366125,8.49873376618071,8.16673383876913,8.3065768409083,7.47002172368709,7.43434609417257,8.05139591746038
"Porites_compressa_HIv1___RNAseq.g26336.t1",8.28720284857198,7.6409987763747,8.36805745583487,7.92306004311632,7.51967510801947,8.19038585124771,7.09169037698911,8.71680625301068,8.24680262003827,6.76461214093003,7.11912353491592,7.36798138022683,8.22954418325217,7.46613302923789,7.7995743610002,8.0485377059085,7.18183709471055,8.14217465517961,8.01764759990757,7.61746069218573,7.52143740799527,7.90437630985282,8.81678308229023,7.88755391857846,7.94985495011562,7.76398373895114,7.20478860769159,9.03541253560975,8.05299692254116,7.90518963125399,7.30182210125827,7.79322888190299,7.2517007258295,6.91350369362775,7.95362426780672,7.90877264161296,7.79957807657385,7.79806188035993,8.23594905157273,7.80076722063972,7.90165342376787,7.4718395533331
"Porites_compressa_HIv1___TS.g17541.t2",5.10631280729138,5.66212209434827,5.10631280729138,5.10631280729138,6.73980800592225,5.10631280729138,5.10631280729138,6.09795786947134,5.84180694260322,5.10631280729138,5.10631280729138,5.92862980538662,6.44886102277654,5.97060751493139,6.34986955151948,5.82022272628412,6.28979161198157,5.9350834207006,5.74198844680135,5.10631280729138,5.71872696449916,5.44852023207763,5.10631280729138,5.10631280729138,6.19440708015121,5.84614233022773,5.10631280729138,5.10631280729138,5.10631280729138,5.41064006777721,6.14353157957024,5.86129117623548,6.65764429491532,5.10631280729138,5.10631280729138,5.10631280729138,5.91726780198923,5.90863581289004,6.40555458104523,5.74698993927689,5.10631280729138,5.10631280729138
"Porites_compressa_HIv1___TS.g17544.t1",5.10631280729138,5.10631280729138,5.10631280729138,5.99008051858241,5.10631280729138,5.10631280729138,5.10631280729138,5.81427234812008,5.10631280729138,5.10631280729138,5.10631280729138,5.10631280729138,5.10631280729138,5.10631280729138,5.10631280729138,5.53959239382636,5.68868819018717,5.73643397612986,5.10631280729138,5.10631280729138,5.6376617857647,5.10631280729138,5.10631280729138,5.10631280729138,5.80051492759559,5.9704031434324,5.10631280729138,5.10631280729138,5.10631280729138,5.10631280729138,5.10631280729138,5.10631280729138,5.95175176318332,5.10631280729138,5.10631280729138,5.10631280729138,5.10631280729138,5.65099581488879,5.10631280729138,5.10631280729138,5.10631280729138,5.10631280729138
