"module","treatment_time","correlation","pvalue","label"
"ME14","72hr-Heat",0.0603230411789469,0.711564625508684,""
"ME14","120hr-Heat",-0.333870878170463,0.0352510551484621,"-0.33"
"ME24","0hr-Control",0.0203455702079585,0.900833004544689,""
"ME24","1hr-Control",0.199540497550869,0.217036573537477,""
"ME24","3hr-Control",-0.000204737435432723,0.998999603557919,""
"ME24","12hr-Control",0.0890303838483615,0.584853384806755,""
"ME24","24hr-Control",-0.202656894908715,0.209793489420168,""
"ME24","72hr-Control",-0.00696093867286245,0.965997053855001,""
"ME24","120hr-Control",0.276511795062687,0.0841290176082508,""
"ME24","0hr-Heat",0.0943807810622101,0.562397674356481,""
"ME24","1hr-Heat",-0.281824201417863,0.0781032380012127,""
"ME24","3hr-Heat",-0.15965155237434,0.32509719732726,""
"ME24","12hr-Heat",0.0828471958754931,0.611290858804327,""
"ME24","24hr-Heat",0.0934368659771768,0.566330113285961,""
"ME24","72hr-Heat",0.0804816145501995,0.621537965409702,""
"ME24","120hr-Heat",-0.252500159577244,0.11597284994629,""
