"","DateTimeEST","TempC","IntensityLux","Tank","Treatment"
"360",2025-06-26 13:59:41,25.416,1141,"Tank1","Control"
"361",2025-06-26 14:04:41,25.416,1108.7,"Tank1","Control"
"362",2025-06-26 14:09:41,25.416,1141,"Tank1","Control"
"363",2025-06-26 14:14:41,25.416,1097.9,"Tank1","Control"
"364",2025-06-26 14:19:41,25.416,1173.3,"Tank1","Control"
"365",2025-06-26 14:24:41,25.319,1097.9,"Tank1","Control"
"366",2025-06-26 14:29:41,25.319,1141,"Tank1","Control"
"367",2025-06-26 14:34:41,25.319,1097.9,"Tank1","Control"
"368",2025-06-26 14:39:41,25.319,1087.2,"Tank1","Control"
"369",2025-06-26 14:44:41,25.319,1119.5,"Tank1","Control"
"370",2025-06-26 14:49:41,25.416,1141,"Tank1","Control"
"371",2025-06-26 14:54:41,25.513,1119.5,"Tank1","Control"
"372",2025-06-26 14:59:41,25.513,1097.9,"Tank1","Control"
"373",2025-06-26 15:04:41,25.513,1119.5,"Tank1","Control"
"374",2025-06-26 15:09:41,25.513,1119.5,"Tank1","Control"
"375",2025-06-26 15:14:41,25.513,1130.2,"Tank1","Control"
"376",2025-06-26 15:19:41,25.416,1141,"Tank1","Control"
"377",2025-06-26 15:24:41,25.416,1044.1,"Tank1","Control"
"378",2025-06-26 15:29:41,25.416,1141,"Tank1","Control"
"379",2025-06-26 15:34:41,25.416,1097.9,"Tank1","Control"
"380",2025-06-26 15:39:41,25.416,1162.5,"Tank1","Control"
"381",2025-06-26 15:44:41,25.416,1141,"Tank1","Control"
"382",2025-06-26 15:49:41,25.319,1054.9,"Tank1","Control"
"383",2025-06-26 15:54:41,25.319,1141,"Tank1","Control"
"384",2025-06-26 15:59:41,25.319,1108.7,"Tank1","Control"
"385",2025-06-26 16:04:41,25.319,1065.6,"Tank1","Control"
"386",2025-06-26 16:09:41,25.319,1141,"Tank1","Control"
"387",2025-06-26 16:14:41,25.319,1130.2,"Tank1","Control"
"388",2025-06-26 16:19:41,25.319,1141,"Tank1","Control"
"389",2025-06-26 16:24:41,25.513,1044.1,"Tank1","Control"
"390",2025-06-26 16:29:41,25.513,968.8,"Tank1","Control"
"391",2025-06-26 16:34:41,25.513,947.2,"Tank1","Control"
"392",2025-06-26 16:39:41,25.416,871.9,"Tank1","Control"
"393",2025-06-26 16:44:41,25.416,861.1,"Tank1","Control"
"394",2025-06-26 16:49:41,25.416,807.3,"Tank1","Control"
"395",2025-06-26 16:54:41,25.319,807.3,"Tank1","Control"
"396",2025-06-26 16:59:41,25.319,721.2,"Tank1","Control"
"397",2025-06-26 17:04:41,25.319,796.5,"Tank1","Control"
"398",2025-06-26 17:09:41,25.319,731.9,"Tank1","Control"
"399",2025-06-26 17:14:41,25.319,699.7,"Tank1","Control"
"400",2025-06-26 17:19:41,25.513,570.5,"Tank1","Control"
"401",2025-06-26 17:24:41,25.513,688.9,"Tank1","Control"
"402",2025-06-26 17:29:41,25.513,516.7,"Tank1","Control"
"403",2025-06-26 17:34:41,25.513,602.8,"Tank1","Control"
"404",2025-06-26 17:39:41,25.416,516.7,"Tank1","Control"
"405",2025-06-26 17:44:41,25.416,581.3,"Tank1","Control"
"406",2025-06-26 17:49:41,25.416,527.4,"Tank1","Control"
"407",2025-06-26 17:54:41,25.416,430.6,"Tank1","Control"
"408",2025-06-26 17:59:41,25.319,441.3,"Tank1","Control"
"409",2025-06-26 18:04:41,25.319,366,"Tank1","Control"
"410",2025-06-26 18:09:41,25.319,366,"Tank1","Control"
"411",2025-06-26 18:14:41,25.319,387.5,"Tank1","Control"
"412",2025-06-26 18:19:41,25.319,247.6,"Tank1","Control"
"413",2025-06-26 18:24:41,25.513,279.9,"Tank1","Control"
"414",2025-06-26 18:29:41,25.513,301.4,"Tank1","Control"
"415",2025-06-26 18:34:41,25.416,204.5,"Tank1","Control"
