"Gene","p","padj","loglik_full","loglik_red","df_full","df_red","mean","converge_combined","converge_case","converge_control","converge_sigmoid","impulseTOsigmoid_p","impulseTOsigmoid_padj","sigmoidTOconst_p","sigmoidTOconst_padj","isTransient","isMonotonous","allZero","response_type","classification"
"Pocillopora_acuta_HIv2___RNAseq.g7443.t1",0.00158503244962846,0.00585143492098631,-249.351946224319,-259.076366111712,17,12,483.529114959106,0,0,0,0,0.00961974503218997,0.0229265227757143,1.2405729907012e-06,7.74690309491202e-06,FALSE,TRUE,FALSE,"Monotonous","transition_up"
"Pocillopora_acuta_HIv2___RNAseq.g7444.t1",0.549947809927801,0.685915303666015,-186.623801351925,-188.621954737696,17,12,83.0784045152898,0,0,0,0,0.0023019955253443,0.00663516357305121,0.000789119126759,0.00278852651466367,FALSE,FALSE,FALSE,"Other",NA
"Pocillopora_acuta_HIv2___RNAseq.g7445.t2",5.54960959200173e-06,4.10598673491887e-05,-226.881492977709,-242.9562580727,17,12,535.229032736391,0,0,0,0,0.000500426188480743,0.00173397187647933,5.26547592100849e-06,2.9209571829598e-05,FALSE,TRUE,FALSE,"Monotonous","transition_up"
"Pocillopora_acuta_HIv2___TS.g5990.t2",0.0644736365103328,0.129555024831148,-258.512153084103,-263.716007197953,17,12,1500.30133003479,0,0,0,0,0.0894219922539162,0.14905753424038,0.00213014542175865,0.00679038304755657,FALSE,FALSE,FALSE,"Other",NA
"Pocillopora_acuta_HIv2___RNAseq.g7447.t1",0.334312139213095,0.474779584564048,-195.891820480856,-198.752359121297,17,12,193.173743404323,0,0,0,0,0.0581836607870171,0.104754109845448,0.217587237423834,0.358339590368369,FALSE,FALSE,FALSE,"Other",NA
"Pocillopora_acuta_HIv2___TS.g5992.t1",4.65625677169767e-06,3.51381846120762e-05,-216.005357417994,-232.272408208795,17,12,288.522590274267,0,0,0,0,2.09828385307228e-12,2.97855990776754e-11,1.48551109691512e-09,1.46212045257143e-08,TRUE,FALSE,FALSE,"Transient","transient_down"
"Pocillopora_acuta_HIv2___RNAseq.g7448.t1",0.0278239978511595,0.0653137252146606,-263.701481343308,-269.983562338044,17,12,648.189708741927,0,0,0,0,2.47683042310905e-06,1.40748752751795e-05,0.283254710287666,0.441182522280939,TRUE,FALSE,FALSE,"Transient",NA
"Pocillopora_acuta_HIv2___RNAseq.g7449.t1",2.27177438830239e-07,2.31266632729183e-06,-241.859476492566,-261.407337819469,17,12,371.597022985136,0,0,0,0,0.00115267965503451,0.00361258900178633,5.61159833918853e-22,2.0889384205627e-20,FALSE,TRUE,FALSE,"Monotonous","transition_up"
"Pocillopora_acuta_HIv2___RNAseq.g7450.t1",0.163680922629863,0.272593876289491,-166.071273966539,-170.005109363527,17,12,37.8886006853107,0,0,0,0,0.00300927821475553,0.0083925313601943,0.464718713093747,0.645317600538452,FALSE,FALSE,FALSE,"Other",NA
"Pocillopora_acuta_HIv2___RNAseq.g7451.t1",0.0660037494377371,0.132171779584633,-233.702409202514,-238.875423918867,17,12,307.101768241263,0,0,0,0,0.000115119311943253,0.000463095283738174,0.0167022061309369,0.0414002905100076,TRUE,FALSE,FALSE,"Transient",NA
"Pocillopora_acuta_HIv2___RNAseq.g7452.t1",0.750823167176878,0.851252516425251,-114.596508098441,-115.931114032775,17,12,4.69394283988685,0,0,0,0,0.84914094478008,0.891347824232322,0.488692235124142,0.669502924439518,FALSE,FALSE,FALSE,"Other",NA
"Pocillopora_acuta_HIv2___TS.g5999.t1",0.0972765508531664,0.180620591718672,-175.770037934898,-180.425643100585,17,12,40.2551959548503,0,0,0,0,0.0272481963923859,0.0556590717626943,0.00491518617414855,0.0142728674315332,FALSE,FALSE,FALSE,"Other",NA
"Pocillopora_acuta_HIv2___RNAseq.g7454.t2",0.337891781870517,0.478908844213932,-253.973582041722,-256.817006527763,17,12,525.749171591297,0,0,0,0,0.000482981999797186,0.00167842469791579,0.0880342918940968,0.171215164857351,FALSE,FALSE,FALSE,"Other",NA
"Pocillopora_acuta_HIv2___TS.g6001.t1",0.0230511066595234,0.055942167091094,-196.071208135259,-202.588809370981,17,12,145.910945125792,0,0,0,0,0.00229594038498962,0.00662000568115908,0.000241688481183173,0.000958643830977975,FALSE,TRUE,FALSE,"Monotonous",NA
"Pocillopora_acuta_HIv2___TS.g6002.t2",3.35931115725942e-17,1.6926177691557e-15,-278.562899940781,-321.898292003262,17,12,2315.09667609926,0,0,0,0,7.23659284499561e-36,6.94184085180905e-34,3.14155931387528e-09,2.95228450819003e-08,TRUE,FALSE,FALSE,"Transient","transient_up"
"Pocillopora_acuta_HIv2___RNAseq.g7457.t1",0.772492849669957,0.868145098166917,-404.238418037621,-405.501688196879,17,12,36815.2103510525,0,0,0,0,0.330217792896684,0.420742352896745,0.00436347126822957,0.0128336482194474,FALSE,FALSE,FALSE,"Other",NA
"Pocillopora_acuta_HIv2___RNAseq.g7458.t1",0.0262749140550467,0.0624354641241349,-268.048887169221,-274.402858754591,17,12,1399.38869338417,0,0,0,0,0.00367135630358808,0.00998117479483217,0.999975570802696,1,FALSE,FALSE,FALSE,"Other",NA
"Pocillopora_acuta_HIv2___RNAseq.g7459.t1",0.238231996574624,0.365488357419432,-271.324306497012,-274.709831560732,17,12,1558.01183535775,0,0,0,0,0.225548063465656,0.311777101972895,0.0171800141830578,0.0424286299375823,FALSE,FALSE,FALSE,"Other",NA
"Pocillopora_acuta_HIv2___RNAseq.16830_t",0.00731614465433549,0.0215179202622384,-279.816450707133,-287.73643389877,17,12,1240.84757927551,0,0,0,0,0.00904980815820307,0.0217490138055254,5.47725530169095e-16,1.1450815128204e-14,FALSE,TRUE,FALSE,"Monotonous","transition_down"
"Pocillopora_acuta_HIv2___TS.g6007.t1",3.89674853790743e-05,0.00023262040517939,-304.728536917524,-318.652764194202,17,12,1482.06098747938,0,0,0,0,2.57793891753528e-09,2.34658301249078e-08,3.5677292149498e-11,4.41379582226042e-10,TRUE,FALSE,FALSE,"Transient","transient_down"
"Pocillopora_acuta_HIv2___TS.g6008.t1",0.00261532064174904,0.00901696324659424,-347.853405577826,-356.993352838924,17,12,4601.15721659854,0,0,0,0,5.48805592888049e-15,1.04806740369225e-13,0.0839670871803201,0.164782683245288,TRUE,FALSE,FALSE,"Transient","transient_up"
"Pocillopora_acuta_HIv2___RNAseq.g7463.t1",0.0864946787350912,0.164287851826358,-236.198984993745,-241.012890139094,17,12,486.1809447323,0,0,0,0,0.320493402152472,0.41173513665833,0.00319732217061129,0.00975228228656185,FALSE,FALSE,FALSE,"Other",NA
"Pocillopora_acuta_HIv2___RNAseq.g7464.t1",1.12167356850551e-06,9.72728110990818e-06,-210.853233773558,-228.672611232805,17,12,131.366399498826,0,0,0,0,5.24477929309542e-09,4.60112699082282e-08,0.000676012487571234,0.00242526286716256,TRUE,FALSE,FALSE,"Transient","transient_down"
"Pocillopora_acuta_HIv2___RNAseq.g7465.t1",0.000627035964254936,0.00263325542759427,-302.120988962231,-312.91480070822,17,12,2027.78199491997,0,0,0,0,0.0643047708299195,0.113811048060532,0.140319262808769,0.251415426272522,FALSE,FALSE,FALSE,"Other","unclassified"
"Pocillopora_acuta_HIv2___TS.g6012.t1",0.157004887584939,0.264085439793362,-134.967846781909,-138.960882887732,17,12,12.7613839912443,0,0,0,0,0.120388604572063,0.18964265689584,0.963962242992867,1,FALSE,FALSE,FALSE,"Other",NA
"Pocillopora_acuta_HIv2___RNAseq.g7467.t1",0.0286635661424965,0.0670070300084362,-242.406194978582,-248.650897574135,17,12,477.319962197937,0,0,0,0,0.40529250764878,0.493501949581029,0.498504486582745,0.678705191323775,FALSE,FALSE,FALSE,"Other",NA
"Pocillopora_acuta_HIv2___RNAseq.g7468.t1",0.00343964853008185,0.011364190487319,-314.3449010056,-323.162663800847,17,12,5194.36549386166,0,0,0,0,0.0755896403065965,0.129872402373984,1.04207286555842e-05,5.45328143933959e-05,FALSE,TRUE,FALSE,"Monotonous","transition_up"
"Pocillopora_acuta_HIv2___RNAseq.g7470.t1",0.0574293232709045,0.118014727832218,-253.292850291453,-258.648157485588,17,12,921.650456822312,0,0,0,0,0.0228088634672754,0.0479578371048151,0.0416966931429258,0.0914167742332729,FALSE,FALSE,FALSE,"Other",NA
"Pocillopora_acuta_HIv2___RNAseq.g7471.t1",0.564777940442048,0.699966538092085,-187.788356896897,-189.73535096637,17,12,104.242298683692,0,0,0,0,0.346779028869715,0.437481828985309,0.00809666072351617,0.0221497000225093,FALSE,FALSE,FALSE,"Other",NA
"Pocillopora_acuta_HIv2___TS.g6018.t2",0.0548970385801447,0.113616051715823,-373.737201546825,-379.151246199467,17,12,16733.1646520721,0,0,0,0,0.144418947813046,0.219778691647152,0.00498463612158999,0.014440408633988,FALSE,FALSE,FALSE,"Other",NA
"Pocillopora_acuta_HIv2___RNAseq.g7473.t1",0.100243714560507,0.184897092505073,-156.105457389086,-160.720332321251,17,12,25.4354170279454,0,0,0,0,0.686474580065584,0.750772308766311,0.671790784694719,0.837798587982949,FALSE,FALSE,FALSE,"Other",NA
"Pocillopora_acuta_HIv2___RNAseq.g7474.t1",0.313520500402536,0.452754027012892,-250.582494725077,-253.545321579931,17,12,842.040632463909,0,0,0,0,0.0340369946480709,0.0670391442405067,0.207331450295614,0.344415459026437,FALSE,FALSE,FALSE,"Other",NA
"Pocillopora_acuta_HIv2___RNAseq.g7475.t1",0.108431862960767,0.196769433505857,-270.226531846089,-274.734479018567,17,12,1505.28445626396,0,0,0,0,0.259576377652277,0.348564705751972,0.000452519229231077,0.00169215017729085,FALSE,FALSE,FALSE,"Other",NA
"Pocillopora_acuta_HIv2___RNAseq.g7478.t1",0.000947681878984823,0.00376731490974824,-229.556144439169,-239.875582588721,17,12,462.325656460756,0,0,0,0,4.26138628750653e-11,5.02996854693329e-10,0.0395090293993579,0.0872493981095612,TRUE,FALSE,FALSE,"Transient","transient_down"
"Pocillopora_acuta_HIv2___RNAseq.g7479.t3b",2.21214705289382e-11,4.87395403235202e-10,-267.816902081735,-297.187296315312,17,12,820.28847331507,0,0,0,0,2.38002375239814e-08,1.89709723261624e-07,4.14651362561616e-08,3.26240366992091e-07,TRUE,FALSE,FALSE,"Transient","transient_down"
"Pocillopora_acuta_HIv2___RNAseq.g7479.t3a",2.80859869439559e-12,7.17717828247136e-11,-251.943784059352,-283.481381734223,17,12,981.506520097969,0,0,0,0,0.657165074603798,0.724755875555752,4.19939774143725e-23,1.71700293556043e-21,FALSE,TRUE,FALSE,"Monotonous","transition_down"
"Pocillopora_acuta_HIv2___RNAseq.g7480.t1",0.301376360864901,0.439440227871122,-230.320803658365,-233.345843750346,17,12,264.967757209852,0,0,0,0,0.685034911727904,0.749493583672822,0.00111040886741387,0.0037948352373485,FALSE,FALSE,FALSE,"Other",NA
"Pocillopora_acuta_HIv2___RNAseq.g7481.t1",0.000193828226067482,0.000948826258360955,-262.20800868284,-274.336122445368,17,12,714.465971943133,0,0,0,0,1.85583649254038e-07,1.27475676013356e-06,0.834856552286519,0.954969605144839,TRUE,FALSE,FALSE,"Transient","transient_up"
"Pocillopora_acuta_HIv2___RNAseq.g7482.t1",0.946222916987507,0.985087689301057,-190.297885592837,-190.890835483086,17,12,116.819782157207,0,0,0,0,0.0258568219595794,0.0533122715483343,0.601547421896956,0.777891546094882,FALSE,FALSE,FALSE,"Other",NA
"Pocillopora_acuta_HIv2___RNAseq.g7483.t2c",0.000342820443039772,0.00156255202299981,-232.610640202729,-244.093094093526,17,12,289.039266261316,0,0,0,0,0.0265546043490981,0.0544673945914709,5.27922506976972e-07,3.51117739907004e-06,FALSE,TRUE,FALSE,"Monotonous","transition_down"
"Pocillopora_acuta_HIv2___RNAseq.g7483.t2b",0.00152737398243693,0.00567638719951712,-188.619187184809,-198.386644638288,17,12,86.3805889468121,0,0,0,0,0.0115903798779562,0.0268857574903371,0.0020756951247471,0.00663036784148532,FALSE,FALSE,FALSE,"Other","unclassified"
"Pocillopora_acuta_HIv2___RNAseq.g7483.t2a",0.00551893798094538,0.0170082580233237,-205.810521617659,-214.067747758403,17,12,142.255198510455,0,0,0,0,0.000582231554840305,0.00198407394579479,0.310984280084129,0.474446961682057,FALSE,FALSE,FALSE,"Other","unclassified"
"Pocillopora_acuta_HIv2___RNAseq.g7484.t1",0.984713174473708,1,-255.684341206436,-256.01800890047,17,12,352.163243925118,0,0,0,0,0.0197123533922137,0.0423274164480526,0.0448177681305205,0.0969218724480458,FALSE,FALSE,FALSE,"Other",NA
"Pocillopora_acuta_HIv2___RNAseq.g7485.t1",0.650463543211312,0.772497082578608,-153.803627756696,-155.464665910506,17,12,26.9198945602808,0,0,0,0,0.779095342741078,0.831077239780387,0.356783805770353,0.52781486911954,FALSE,FALSE,FALSE,"Other",NA
"Pocillopora_acuta_HIv2___RNAseq.g7486.t1c",4.21174516557396e-05,0.00024862754124161,-187.295106903248,-201.132906777892,17,12,91.3631515713013,0,0,0,0,7.28952299782822e-06,3.7790062999134e-05,0.354252381071565,0.524917338183574,TRUE,FALSE,FALSE,"Transient","transient_down"
"Pocillopora_acuta_HIv2___RNAseq.g7486.t1b",7.08521656341326e-05,0.000393656463150123,-201.321450200904,-214.579465479895,17,12,136.368497847688,0,0,0,0,0.00099153819403872,0.00316725846535857,1.65299284157026e-05,8.32874635587955e-05,FALSE,TRUE,FALSE,"Monotonous","transition_down"
"Pocillopora_acuta_HIv2___RNAseq.g7486.t1a",0.000753524207508984,0.00309156888624471,-208.933652930598,-219.516762009805,17,12,188.699237338691,0,0,0,0,2.96313962132365e-05,0.000135902289987924,0.148289878952047,0.262864098858777,TRUE,FALSE,FALSE,"Transient","transient_down"
"Pocillopora_acuta_HIv2___RNAseq.g7487.t1",0.419383297486561,0.562054745975944,-273.925708731797,-276.411397528472,17,12,1040.60294724978,0,0,0,0,0.257159920366507,0.346057277104837,0.172929872190555,0.298088599233162,FALSE,FALSE,FALSE,"Other",NA
"Pocillopora_acuta_HIv2___RNAseq.g7488.t1",3.62638024505888e-05,0.000219034831828479,-225.001520480363,-239.005647020963,17,12,310.120623115414,0,0,0,0,0.000795860175716875,0.00260972240896063,2.06034764974979e-06,1.23348849573715e-05,FALSE,TRUE,FALSE,"Monotonous","transition_up"
"Pocillopora_acuta_HIv2___RNAseq.g7489.t1",0.155764187902356,0.262511967732458,-330.894722930053,-334.899005766777,17,12,5385.8621854151,0,0,0,0,0.0141138639794306,0.0318478134000705,0.939909334742057,1,FALSE,FALSE,FALSE,"Other",NA
"Pocillopora_acuta_HIv2___TS.g6039.t1c",0.228408895649949,0.353806679786546,-256.928680874581,-260.377213877512,17,12,839.136106779995,0,0,0,0,0.0291136945294089,0.0588193321391647,0.119094001029684,0.220072866539331,FALSE,FALSE,FALSE,"Other",NA
"Pocillopora_acuta_HIv2___TS.g6039.t1a",0.00965574321146152,0.0271442618842495,-219.269524211728,-226.855072966005,17,12,262.794159064373,0,0,0,0,0.646950681451697,0.715388913592852,3.94212766315742e-07,2.68049634805914e-06,FALSE,TRUE,FALSE,"Monotonous","transition_up"
"Pocillopora_acuta_HIv2___TS.g6040.t2",0.151909041892196,0.257266477479002,-231.553729736884,-235.593472925802,17,12,484.432436861872,0,0,0,0,1.35503088157997e-06,8.07298762272376e-06,0.0528756419144188,0.111486295121102,TRUE,FALSE,FALSE,"Transient",NA
"Pocillopora_acuta_HIv2___RNAseq.16864_t",0.394945476628128,0.537936307988655,-235.039381959439,-237.626682943059,17,12,508.639031416361,0,0,0,0,0.0684352219369361,0.11977844704064,0.116042313109761,0.215359128749947,FALSE,FALSE,FALSE,"Other",NA
"Pocillopora_acuta_HIv2___RNAseq.g7494.t1",1.16434209892482e-21,9.84401908111324e-20,-239.800861914311,-293.727429075967,17,12,607.420647064537,0,0,0,0,5.77150173683563e-40,6.88741745542667e-38,4.74088296874174e-06,2.66191720223746e-05,TRUE,FALSE,FALSE,"Transient","transient_up"
"Pocillopora_acuta_HIv2___RNAseq.g7495.t1",0.0515173090812146,0.107997647243389,-260.015486934804,-265.512028201924,17,12,492.169414652907,0,0,0,0,0.00149890264867324,0.0045696285246986,0.00246104875043249,0.00773060666052101,FALSE,FALSE,FALSE,"Other",NA
"Pocillopora_acuta_HIv2___RNAseq.g7497.t1",0.000535693450698051,0.0023023833110219,-292.992822927833,-303.96673163839,17,12,2334.61155032558,0,0,0,0,3.76087277289547e-15,7.31668703812683e-14,0.210348721491615,0.348467856460451,TRUE,FALSE,FALSE,"Transient","transient_up"
"Pocillopora_acuta_HIv2___RNAseq.g7498.t1",1.67973297877806e-06,1.402082336804e-05,-291.395544431392,-308.775738748006,17,12,1360.20043988277,0,0,0,0,6.01136107561992e-08,4.50644293919557e-07,3.33748250930739e-14,5.90774671856889e-13,TRUE,FALSE,FALSE,"Transient","transient_up"
"Pocillopora_acuta_HIv2___RNAseq.g7499.t2",0.30415642841749,0.442304558402461,-92.2064557834243,-95.2170821355425,17,12,1.27449825881682,0,0,0,0,0.320541706310934,0.411775982338451,0.321937970301587,0.487638462121455,FALSE,FALSE,FALSE,"Other",NA
"Pocillopora_acuta_HIv2___RNAseq.g7500.t1",2.0683906217334e-09,3.24043533270432e-08,-208.234176115014,-232.808964990909,17,12,117.800155630054,0,0,0,0,4.70136291417894e-12,6.35537628414834e-11,1.88513817085925e-05,9.40909167888747e-05,TRUE,FALSE,FALSE,"Transient","transient_down"
"Pocillopora_acuta_HIv2___RNAseq.g7501.t2",0.586601646806885,0.719258230815128,-225.715892075066,-227.588662453,17,12,272.454960485455,0,0,0,0,0.260093877435727,0.349063785897786,0.0094737392052173,0.0253591194965137,FALSE,FALSE,FALSE,"Other",NA
"Pocillopora_acuta_HIv2___RNAseq.g7502.t1",0.000217746242930157,0.00105024348190312,-234.870356333034,-246.867064925028,17,12,391.292626708969,0,0,0,0,0.930332951651298,0.958983394654741,2.3128943605874e-13,3.68835666543544e-12,FALSE,TRUE,FALSE,"Monotonous","transition_down"
"Pocillopora_acuta_HIv2___RNAseq.g7503.t1",0.303792687553978,0.441989446825338,-180.964200796743,-183.976707098765,17,12,57.8538259935502,0,0,0,0,3.50571923958391e-05,0.000158407940502707,0.703803063187288,0.864008418473763,TRUE,FALSE,FALSE,"Transient",NA
"Pocillopora_acuta_HIv2___RNAseq.g7504.t1",0.000360085890442212,0.00162963204382493,-173.927290300685,-185.353904017246,17,12,60.0983660067966,0,0,0,0,0.179195490408497,0.260738272345739,6.17896166853844e-12,8.44435523150779e-11,FALSE,TRUE,FALSE,"Monotonous","transition_down"
"Pocillopora_acuta_HIv2___RNAseq.g7505.t1",0.131001634340539,0.229043937054846,-246.909459860522,-251.156762158225,17,12,875.832602243074,0,0,0,0,0.342918234120352,0.433752088304884,0.0243871787612899,0.0575549418513751,FALSE,FALSE,FALSE,"Other",NA
"Pocillopora_acuta_HIv2___TS.g6053.t1",0.859788282619083,0.929615496943624,-184.465031040047,-185.426181823857,17,12,86.1433814526834,0,0,0,0,0.355700473781372,0.445523044315124,0.311152494489661,0.474674558998509,FALSE,FALSE,FALSE,"Other",NA
"Pocillopora_acuta_HIv2___RNAseq.g7507.t1",0.25336320171806,0.383465720859891,-224.24310380436,-227.535693356039,17,12,371.423958083013,0,0,0,0,0.001217661098953,0.00379573621659626,0.49566459677952,0.67638948997527,FALSE,FALSE,FALSE,"Other",NA
"Pocillopora_acuta_HIv2___RNAseq.g7508.t1",0.698739437470814,0.811457076038275,-278.904275937566,-280.408317959882,17,12,3091.89028446658,0,0,0,0,0.466093726148659,0.550705558002449,0.901999074535446,0.990882907359214,FALSE,FALSE,FALSE,"Other",NA
"Pocillopora_acuta_HIv2___RNAseq.g7509.t2",7.95075076093355e-10,1.35543181632566e-08,-291.537314564959,-317.126496972298,17,12,1822.18821307922,0,0,0,0,3.69716049810202e-12,5.08609376630792e-11,5.64237573934712e-18,1.43892119954046e-16,TRUE,FALSE,FALSE,"Transient","transient_up"
"Pocillopora_acuta_HIv2___TS.g6057.t1",0.133341821952514,0.2322076791871,-275.405462198239,-279.62811354274,17,12,773.742699805563,0,0,0,0,0.0531563602253171,0.0972830041370438,0.00867633366388672,0.0235034688727054,FALSE,FALSE,FALSE,"Other",NA
"Pocillopora_acuta_HIv2___RNAseq.g7511.t1",0.0796996836003597,0.153687166280854,-248.849456259114,-253.772766528929,17,12,389.385547626849,0,0,0,0,0.719388088147949,0.780403562546126,4.55821603915246e-10,4.7989221710638e-09,FALSE,TRUE,FALSE,"Monotonous",NA
"Pocillopora_acuta_HIv2___RNAseq.g7512.t1",0.971070108955024,1,-111.309972321631,-111.754071782722,17,12,18.5048737341082,0,0,0,0,0.8350431975827,0.879115548433232,0.977862969958697,1,FALSE,FALSE,FALSE,"Other",NA
"Pocillopora_acuta_HIv2___TS.g6060.t1",0.308456514571909,0.447047113650642,-226.969373614304,-229.957908571872,17,12,151.460860537183,0,0,0,0,3.30235506771247e-06,1.83153297184382e-05,0.00892659727088601,0.0240924426504889,TRUE,FALSE,FALSE,"Transient",NA
"Pocillopora_acuta_HIv2___RNAseq.g7514.t1",2.87672317372031e-09,4.36691130101998e-08,-280.67971823769,-304.903938208209,17,12,1451.7466930413,0,0,0,0,2.92752325628651e-07,1.94811519570549e-06,1.55446726337393e-14,2.81349550187294e-13,TRUE,FALSE,FALSE,"Transient","transient_up"
"Pocillopora_acuta_HIv2___RNAseq.g7515.t1",0.0679147857923353,0.135270936946705,-245.157807062861,-250.293229541024,17,12,509.962703534597,0,0,0,0,0.000364136515850071,0.00130262892166044,0.296615271538084,0.457336887205203,FALSE,FALSE,FALSE,"Other",NA
"Pocillopora_acuta_HIv2___RNAseq.g7516.t1",0.135918580770527,0.235625587196616,-173.637827036199,-177.833781076159,17,12,67.0281772022749,0,0,0,0,0.0163137281732707,0.0360281561177549,0.000890275354307062,0.00310985400725104,FALSE,FALSE,FALSE,"Other",NA
"Pocillopora_acuta_HIv2___RNAseq.g7517.t1",0.625033837015847,0.751710335085941,-173.071065095369,-174.815627437618,17,12,53.3491761857882,0,0,0,0,0.294628550660769,0.385051911655327,0.788781876439338,0.924570391027048,FALSE,FALSE,FALSE,"Other",NA
"Pocillopora_acuta_HIv2___RNAseq.16889_t",0.046843574600047,0.0999765184066209,-147.160491025013,-152.779945346763,17,12,11.1870692996796,0,0,0,0,0.000716285665998246,0.00237533317320333,0.922653781849391,1,FALSE,FALSE,FALSE,"Other",NA
